user_loc,fr_loc,scaled_sci,region
BR,VN,315,Americas
BR,VU,188,Americas
BR,WS,240,Americas
BR,XK,373,Americas
BR,YT,404,Americas
BR,ZA,286,Americas
BR,ZM,598,Americas
BR,ZW,246,Americas
BS,AE,4183,Americas
BS,AG,828698,Americas
BS,AL,568,Americas
BS,AM,410,Americas
BS,AO,2724,Americas
BS,AR,826,Americas
BS,AT,2219,Americas
BS,AU,3131,Americas
BS,AW,49472,Americas
BS,AZ,475,Americas
BS,BA,744,Americas
BS,BB,528893,Americas
BS,BD,299,Americas
BS,BE,1365,Americas
BS,BF,1945,Americas
BS,BG,900,Americas
BS,BH,2310,Americas
BS,BI,1426,Americas
BS,BJ,8625,Americas
BS,BN,1856,Americas
BS,BO,479,Americas
BS,BR,1148,Americas
BS,BS,276337386,Americas
BS,BT,897,Americas
BS,BW,7558,Americas
BS,BY,412,Americas
BS,BZ,113243,Americas
BS,CA,58598,Americas
BS,CD,3209,Americas
BS,CF,2263,Americas
BS,CG,5207,Americas
BS,CH,6737,Americas
BS,CI,2585,Americas
BS,CL,7030,Americas
BS,CM,3898,Americas
BS,CO,2588,Americas
BS,CR,5588,Americas
BS,CV,3200,Americas
BS,CW,64235,Americas
BS,CY,3300,Americas
BS,CZ,544,Americas
BS,DE,1567,Americas
BS,DJ,1361,Americas
BS,DK,2044,Americas
BS,DO,54178,Americas
BS,DZ,505,Americas
BS,EC,1211,Americas
BS,EE,920,Americas
BS,EG,395,Americas
BS,ES,1807,Americas
BS,ET,806,Americas
BS,FI,990,Americas
BS,FJ,6651,Americas
BS,FM,3305,Americas
BS,FR,1753,Americas
BS,GA,3609,Americas
BS,GB,7975,Americas
BS,GD,740652,Americas
BS,GE,526,Americas
BS,GF,175881,Americas
BS,GH,8414,Americas
BS,GM,9037,Americas
BS,GN,2599,Americas
BS,GP,43858,Americas
BS,GQ,4922,Americas
BS,GR,2760,Americas
BS,GT,1142,Americas
BS,GU,9240,Americas
BS,GW,1575,Americas
BS,GY,546996,Americas
BS,HK,2252,Americas
BS,HN,4660,Americas
BS,HR,1463,Americas
BS,HT,686629,Americas
BS,HU,725,Americas
BS,ID,372,Americas
BS,IE,4486,Americas
BS,IM,10750,Americas
BS,IN,320,Americas
BS,IS,5170,Americas
BS,IT,1717,Americas
BS,JE,13940,Americas
BS,JM,913986,Americas
BS,JO,407,Americas
BS,JP,685,Americas
BS,KE,4073,Americas
BS,KG,178,Americas
BS,KH,150,Americas
BS,KI,1530,Americas
BS,KM,2498,Americas
BS,KR,636,Americas
BS,KW,1758,Americas
BS,KY,606896,Americas
BS,KZ,379,Americas
BS,LA,139,Americas
BS,LB,2364,Americas
BS,LC,625859,Americas
BS,LK,1679,Americas
BS,LR,16812,Americas
BS,LS,1586,Americas
BS,LT,376,Americas
BS,LU,3777,Americas
BS,LV,787,Americas
BS,LY,310,Americas
BS,MA,768,Americas
BS,MD,169,Americas
BS,ME,5731,Americas
BS,MG,1241,Americas
BS,MK,774,Americas
BS,ML,2561,Americas
BS,MM,110,Americas
BS,MN,187,Americas
BS,MO,2155,Americas
BS,MQ,33566,Americas
BS,MR,1535,Americas
BS,MT,4204,Americas
BS,MU,4701,Americas
BS,MV,3181,Americas
BS,MW,1734,Americas
BS,MX,1211,Americas
BS,MY,514,Americas
BS,MZ,1961,Americas
BS,,14199,Americas
BS,NC,789,Americas
BS,NE,2487,Americas
BS,NG,5634,Americas
BS,NI,2356,Americas
BS,NL,3062,Americas
BS,NO,2246,Americas
BS,NP,232,Americas
BS,NZ,3192,Americas
BS,OM,1435,Americas
BS,PA,9389,Americas
BS,PE,2302,Americas
BS,PF,2120,Americas
BS,PG,1644,Americas
BS,PH,4765,Americas
BS,PK,722,Americas
BS,PL,307,Americas
BS,PR,4248,Americas
BS,PT,1203,Americas
BS,PY,801,Americas
BS,QA,3282,Americas
BS,RE,1276,Americas
BS,RO,1331,Americas
BS,RS,1203,Americas
BS,RW,1969,Americas
BS,SA,1190,Americas
BS,SB,1541,Americas
BS,SC,10818,Americas
BS,SE,1741,Americas
BS,SG,2847,Americas
BS,SI,945,Americas
BS,SK,527,Americas
BS,SL,12983,Americas
BS,SN,3826,Americas
BS,SR,514764,Americas
BS,ST,3230,Americas
BS,SV,750,Americas
BS,SZ,3292,Americas
BS,TD,914,Americas
BS,TG,4110,Americas
BS,TH,179,Americas
BS,TJ,237,Americas
BS,TL,364,Americas
BS,TN,684,Americas
BS,TO,2712,Americas
BS,TR,1544,Americas
BS,TT,170291,Americas
BS,TW,317,Americas
BS,TZ,2627,Americas
BS,UA,409,Americas
BS,UG,5360,Americas
BS,US,49044,Americas
BS,UY,2240,Americas
BS,UZ,150,Americas
BS,VC,505154,Americas
BS,VN,216,Americas
BS,VU,1275,Americas
BS,WS,1978,Americas
BS,XK,469,Americas
BS,YT,11576,Americas
BS,ZA,3008,Americas
BS,ZM,5243,Americas
BS,ZW,4122,Americas
BZ,AE,1892,Americas
BZ,AG,222970,Americas
BZ,AL,757,Americas
BZ,AM,417,Americas
BZ,AO,1967,Americas
BZ,AR,1858,Americas
BZ,AT,1212,Americas
BZ,AU,1245,Americas
BZ,AW,15412,Americas
BZ,AZ,203,Americas
BZ,BA,293,Americas
BZ,BB,111266,Americas
BZ,BD,845,Americas
BZ,BE,964,Americas
BZ,BF,1006,Americas
BZ,BG,503,Americas
BZ,BH,1721,Americas
BZ,BI,718,Americas
BZ,BJ,4647,Americas
BZ,BN,686,Americas
BZ,BO,4406,Americas
BZ,BR,1276,Americas
BZ,BS,113243,Americas
BZ,BT,506,Americas
BZ,BW,1941,Americas
BZ,BY,471,Americas
BZ,BZ,221361894,Americas
BZ,CA,11398,Americas
BZ,CD,1179,Americas
BZ,CF,1137,Americas
BZ,CG,1951,Americas
BZ,CH,2327,Americas
BZ,CI,1267,Americas
BZ,CL,1476,Americas
BZ,CM,1524,Americas
BZ,CO,4018,Americas
BZ,CR,18862,Americas
BZ,CV,2355,Americas
BZ,CW,18992,Americas
BZ,CY,2733,Americas
BZ,CZ,378,Americas
BZ,DE,943,Americas
BZ,DJ,1854,Americas
BZ,DK,725,Americas
BZ,DO,15950,Americas
BZ,DZ,939,Americas
BZ,EC,4607,Americas
BZ,EE,371,Americas
BZ,EG,578,Americas
BZ,ES,2273,Americas
BZ,ET,668,Americas
BZ,FI,398,Americas
BZ,FJ,13136,Americas
BZ,FM,130223,Americas
BZ,FR,694,Americas
BZ,GA,2426,Americas
BZ,GB,3552,Americas
BZ,GD,665200,Americas
BZ,GE,419,Americas
BZ,GF,81829,Americas
BZ,GH,3483,Americas
BZ,GM,4889,Americas
BZ,GN,1347,Americas
BZ,GP,11428,Americas
BZ,GQ,3066,Americas
BZ,GR,443,Americas
BZ,GT,175610,Americas
BZ,GU,20587,Americas
BZ,GW,2171,Americas
BZ,GY,1142495,Americas
BZ,HK,911,Americas
BZ,HN,166364,Americas
BZ,HR,543,Americas
BZ,HT,17032,Americas
BZ,HU,317,Americas
BZ,ID,276,Americas
BZ,IE,1456,Americas
BZ,IM,1818,Americas
BZ,IN,546,Americas
BZ,IS,1491,Americas
BZ,IT,742,Americas
BZ,JE,2147,Americas
BZ,JM,201507,Americas
BZ,JO,753,Americas
BZ,JP,403,Americas
BZ,KE,1713,Americas
BZ,KG,139,Americas
BZ,KH,250,Americas
BZ,KI,13206,Americas
BZ,KM,5737,Americas
BZ,KR,317,Americas
BZ,KW,973,Americas
BZ,KY,504645,Americas
BZ,KZ,272,Americas
BZ,LA,142,Americas
BZ,LB,13485,Americas
BZ,LC,444854,Americas
BZ,LK,1712,Americas
BZ,LR,9460,Americas
BZ,LS,703,Americas
BZ,LT,349,Americas
BZ,LU,962,Americas
BZ,LV,392,Americas
BZ,LY,328,Americas
BZ,MA,1657,Americas
BZ,MD,281,Americas
BZ,ME,1011,Americas
BZ,MG,1392,Americas
BZ,MK,504,Americas
BZ,ML,1163,Americas
BZ,MM,170,Americas
BZ,MN,309,Americas
BZ,MO,810,Americas
BZ,MQ,12022,Americas
BZ,MR,920,Americas
BZ,MT,2061,Americas
BZ,MU,6784,Americas
BZ,MV,3224,Americas
BZ,MW,2786,Americas
BZ,MX,12252,Americas
BZ,MY,416,Americas
BZ,MZ,1814,Americas
BZ,,2154,Americas
BZ,NC,833,Americas
BZ,NE,937,Americas
BZ,NG,2878,Americas
BZ,NI,44050,Americas
BZ,NL,1219,Americas
BZ,NO,1180,Americas
BZ,NP,509,Americas
BZ,NZ,1297,Americas
BZ,OM,991,Americas
BZ,PA,14534,Americas
BZ,PE,2969,Americas
BZ,PF,1247,Americas
BZ,PG,935,Americas
BZ,PH,1487,Americas
BZ,PK,795,Americas
BZ,PL,225,Americas
BZ,PR,6146,Americas
BZ,PT,705,Americas
BZ,PY,7208,Americas
BZ,QA,1742,Americas
BZ,RE,2287,Americas
BZ,RO,484,Americas
BZ,RS,379,Americas
BZ,RW,969,Americas
BZ,SA,775,Americas
BZ,SB,3643,Americas
BZ,SC,8475,Americas
BZ,SE,907,Americas
BZ,SG,713,Americas
BZ,SI,2565,Americas
BZ,SK,281,Americas
BZ,SL,7324,Americas
BZ,SN,2748,Americas
BZ,SR,425190,Americas
BZ,ST,3187,Americas
BZ,SV,93650,Americas
BZ,SZ,1637,Americas
BZ,TD,593,Americas
BZ,TG,2223,Americas
BZ,TH,109,Americas
BZ,TJ,300,Americas
BZ,TL,937,Americas
BZ,TN,966,Americas
BZ,TO,11488,Americas
BZ,TR,394,Americas
BZ,TT,119605,Americas
BZ,TW,5057,Americas
BZ,TZ,1252,Americas
BZ,UA,266,Americas
BZ,UG,2728,Americas
BZ,US,27538,Americas
BZ,UY,1853,Americas
BZ,UZ,156,Americas
BZ,VC,368009,Americas
BZ,VN,215,Americas
BZ,VU,1565,Americas
BZ,WS,19376,Americas
BZ,XK,371,Americas
BZ,YT,32270,Americas
BZ,ZA,1258,Americas
BZ,ZM,2066,Americas
BZ,ZW,3002,Americas
CA,AE,13566,Americas
CA,AG,66793,Americas
CA,AL,5606,Americas
CA,AM,3660,Americas
CA,AO,1403,Americas
CA,AR,961,Americas
CA,AT,4474,Americas
CA,AU,15832,Americas
CA,AW,9476,Americas
CA,AZ,1133,Americas
CA,BA,5297,Americas
CA,BB,68058,Americas
CA,BD,1721,Americas
CA,BE,5968,Americas
CA,BF,4798,Americas
CA,BG,2654,Americas
CA,BH,7974,Americas
CA,BI,14815,Americas
CA,BJ,3580,Americas
CA,BN,4782,Americas
CA,BO,645,Americas
CA,BR,1378,Americas
CA,BS,58598,Americas
CA,BT,3260,Americas
CA,BW,2825,Americas
CA,BY,1674,Americas
CA,BZ,11398,Americas
CA,CA,1168333,Americas
CA,CD,5373,Americas
CA,CF,9278,Americas
CA,CG,5672,Americas
CA,CH,11388,Americas
CA,CI,5063,Americas
CA,CL,2215,Americas
CA,CM,8499,Americas
CA,CO,2754,Americas
CA,CR,4816,Americas
CA,CV,1321,Americas
CA,CW,6494,Americas
CA,CY,7503,Americas
CA,CZ,2478,Americas
CA,DE,4654,Americas
CA,DJ,17754,Americas
CA,DK,4949,Americas
CA,DO,5340,Americas
CA,DZ,1576,Americas
CA,EC,1640,Americas
CA,EE,2929,Americas
CA,EG,1641,Americas
CA,ES,2699,Americas
CA,ET,6754,Americas
CA,FI,3773,Americas
CA,FJ,10501,Americas
CA,FM,1680,Americas
CA,FR,7921,Americas
CA,GA,4432,Americas
CA,GB,10675,Americas
CA,GD,98742,Americas
CA,GE,1439,Americas
CA,GF,8557,Americas
CA,GH,4652,Americas
CA,GM,6388,Americas
CA,GN,6831,Americas
CA,GP,11263,Americas
CA,GQ,3006,Americas
CA,GR,5967,Americas
CA,GT,3032,Americas
CA,GU,10698,Americas
CA,GW,1067,Americas
CA,GY,38268,Americas
CA,HK,16199,Americas
CA,HN,2172,Americas
CA,HR,4958,Americas
CA,HT,23361,Americas
CA,HU,3405,Americas
CA,ID,315,Americas
CA,IE,18099,Americas
CA,IM,9241,Americas
CA,IN,3276,Americas
CA,IS,9786,Americas
CA,IT,3824,Americas
CA,JE,10742,Americas
CA,JM,69992,Americas
CA,JO,4258,Americas
CA,JP,2654,Americas
CA,KE,3330,Americas
CA,KG,755,Americas
CA,KH,1236,Americas
CA,KI,500,Americas
CA,KM,1279,Americas
CA,KR,3676,Americas
CA,KW,6577,Americas
CA,KY,106228,Americas
CA,KZ,786,Americas
CA,LA,1305,Americas
CA,LB,22067,Americas
CA,LC,85192,Americas
CA,LK,7599,Americas
CA,LR,5730,Americas
CA,LS,322,Americas
CA,LT,1681,Americas
CA,LU,8628,Americas
CA,LV,2624,Americas
CA,LY,1432,Americas
CA,MA,2490,Americas
CA,MD,3741,Americas
CA,ME,4975,Americas
CA,MG,2056,Americas
CA,MK,5664,Americas
CA,ML,3848,Americas
CA,MM,306,Americas
CA,MN,1026,Americas
CA,MO,11632,Americas
CA,MQ,10125,Americas
CA,MR,2354,Americas
CA,MT,12348,Americas
CA,MU,15926,Americas
CA,MV,2906,Americas
CA,MW,1445,Americas
CA,MX,2399,Americas
CA,MY,1379,Americas
CA,MZ,591,Americas
CA,,5404,Americas
CA,NC,5166,Americas
CA,NE,3820,Americas
CA,NG,4568,Americas
CA,NI,2330,Americas
CA,NL,5852,Americas
CA,NO,6251,Americas
CA,NP,2690,Americas
CA,NZ,17265,Americas
CA,OM,4580,Americas
CA,PA,2780,Americas
CA,PE,1287,Americas
CA,PF,5537,Americas
CA,PG,815,Americas
CA,PH,12236,Americas
CA,PK,2243,Americas
CA,PL,1816,Americas
CA,PR,1670,Americas
CA,PT,9104,Americas
CA,PY,1129,Americas
CA,QA,10334,Americas
CA,RE,4635,Americas
CA,RO,3333,Americas
CA,RS,5306,Americas
CA,RW,9156,Americas
CA,SA,3693,Americas
CA,SB,1267,Americas
CA,SC,9956,Americas
CA,SE,6434,Americas
CA,SG,9039,Americas
CA,SI,3499,Americas
CA,SK,2604,Americas
CA,SL,4707,Americas
CA,SN,6378,Americas
CA,SR,3559,Americas
CA,ST,616,Americas
CA,SV,3940,Americas
CA,SZ,1755,Americas
CA,TD,6670,Americas
CA,TG,5822,Americas
CA,TH,703,Americas
CA,TJ,2238,Americas
CA,TL,322,Americas
CA,TN,5608,Americas
CA,TO,1735,Americas
CA,TR,1314,Americas
CA,TT,32328,Americas
CA,TW,2972,Americas
CA,TZ,1949,Americas
CA,UA,1913,Americas
CA,UG,6360,Americas
CA,US,10448,Americas
CA,UY,1746,Americas
CA,UZ,568,Americas
CA,VC,147848,Americas
CA,VN,1555,Americas
CA,VU,1125,Americas
CA,WS,1043,Americas
CA,XK,5117,Americas
CA,YT,1215,Americas
CA,ZA,1423,Americas
CA,ZM,1678,Americas
CA,ZW,5478,Americas
CL,AE,522,Americas
CL,AG,1742,Americas
CL,AL,365,Americas
CL,AM,177,Americas
CL,AO,867,Americas
CL,AR,18643,Americas
CL,AT,1390,Americas
CL,AU,2907,Americas
CL,AW,30058,Americas
CL,AZ,180,Americas
CL,BA,399,Americas
CL,BB,982,Americas
CL,BD,126,Americas
CL,BE,1465,Americas
CL,BF,357,Americas
CL,BG,449,Americas
CL,BH,374,Americas
CL,BI,281,Americas
CL,BJ,1262,Americas
CL,BN,332,Americas
CL,BO,47613,Americas
CL,BR,2247,Americas
CL,BS,7030,Americas
CL,BT,187,Americas
CL,BW,410,Americas
CL,BY,614,Americas
CL,BZ,1476,Americas
CL,CA,2215,Americas
CL,CD,578,Americas
CL,CF,483,Americas
CL,CG,868,Americas
CL,CH,3657,Americas
CL,CI,546,Americas
CL,CL,2269158,Americas
CL,CM,562,Americas
CL,CO,28678,Americas
CL,CR,7533,Americas
CL,CV,578,Americas
CL,CW,14600,Americas
CL,CY,719,Americas
CL,CZ,490,Americas
CL,DE,1779,Americas
CL,DJ,204,Americas
CL,DK,1371,Americas
CL,DO,25506,Americas
CL,DZ,508,Americas
CL,EC,18187,Americas
CL,EE,627,Americas
CL,EG,361,Americas
CL,ES,10860,Americas
CL,ET,150,Americas
CL,FI,947,Americas
CL,FJ,218,Americas
CL,FM,97,Americas
CL,FR,1493,Americas
CL,GA,563,Americas
CL,GB,902,Americas
CL,GD,1371,Americas
CL,GE,265,Americas
CL,GF,35541,Americas
CL,GH,591,Americas
CL,GM,986,Americas
CL,GN,444,Americas
CL,GP,15349,Americas
CL,GQ,1888,Americas
CL,GR,788,Americas
CL,GT,2863,Americas
CL,GU,349,Americas
CL,GW,499,Americas
CL,GY,3187,Americas
CL,HK,391,Americas
CL,HN,3412,Americas
CL,HR,964,Americas
CL,HT,118807,Americas
CL,HU,488,Americas
CL,ID,169,Americas
CL,IE,1771,Americas
CL,IM,600,Americas
CL,IN,95,Americas
CL,IS,1877,Americas
CL,IT,2023,Americas
CL,JE,1071,Americas
CL,JM,1850,Americas
CL,JO,359,Americas
CL,JP,494,Americas
CL,KE,461,Americas
CL,KG,104,Americas
CL,KH,83,Americas
CL,KI,203,Americas
CL,KM,133,Americas
CL,KR,369,Americas
CL,KW,319,Americas
CL,KY,2514,Americas
CL,KZ,186,Americas
CL,LA,77,Americas
CL,LB,761,Americas
CL,LC,1671,Americas
CL,LK,223,Americas
CL,LR,1195,Americas
CL,LS,193,Americas
CL,LT,401,Americas
CL,LU,2008,Americas
CL,LV,454,Americas
CL,LY,212,Americas
CL,MA,975,Americas
CL,MD,222,Americas
CL,ME,894,Americas
CL,MG,419,Americas
CL,MK,457,Americas
CL,ML,405,Americas
CL,MM,63,Americas
CL,MN,154,Americas
CL,MO,399,Americas
CL,MQ,7813,Americas
CL,MR,308,Americas
CL,MT,2619,Americas
CL,MU,441,Americas
CL,MV,385,Americas
CL,MW,150,Americas
CL,MX,4182,Americas
CL,MY,195,Americas
CL,MZ,571,Americas
CL,,1752,Americas
CL,NC,721,Americas
CL,NE,275,Americas
CL,NG,350,Americas
CL,NI,3716,Americas
CL,NL,1341,Americas
CL,NO,2026,Americas
CL,NP,161,Americas
CL,NZ,4472,Americas
CL,OM,290,Americas
CL,PA,14121,Americas
CL,PE,28517,Americas
CL,PF,4054,Americas
CL,PG,143,Americas
CL,PH,365,Americas
CL,PK,313,Americas
CL,PL,293,Americas
CL,PR,4605,Americas
CL,PT,2443,Americas
CL,PY,16426,Americas
CL,QA,468,Americas
CL,RE,373,Americas
CL,RO,439,Americas
CL,RS,750,Americas
CL,RW,295,Americas
CL,SA,294,Americas
CL,SB,183,Americas
CL,SC,1172,Americas
CL,SE,3325,Americas
CL,SG,442,Americas
CL,SI,753,Americas
CL,SK,340,Americas
CL,SL,954,Americas
CL,SN,457,Americas
CL,SR,3843,Americas
CL,ST,690,Americas
CL,SV,3650,Americas
CL,SZ,272,Americas
CL,TD,224,Americas
CL,TG,694,Americas
CL,TH,120,Americas
CL,TJ,138,Americas
CL,TL,217,Americas
CL,TN,675,Americas
CL,TO,394,Americas
CL,TR,313,Americas
CL,TT,5483,Americas
CL,TW,236,Americas
CL,TZ,345,Americas
CL,UA,354,Americas
CL,UG,571,Americas
CL,US,2311,Americas
CL,UY,15217,Americas
CL,UZ,113,Americas
CL,VC,906,Americas
CL,VN,149,Americas
CL,VU,139,Americas
CL,WS,202,Americas
CL,XK,291,Americas
CL,YT,203,Americas
CL,ZA,241,Americas
CL,ZM,543,Americas
CL,ZW,205,Americas
CO,AE,1321,Americas
CO,AG,1440,Americas
CO,AL,467,Americas
CO,AM,172,Americas
CO,AO,1878,Americas
CO,AR,8548,Americas
CO,AT,932,Americas
CO,AU,2728,Americas
CO,AW,104816,Americas
CO,AZ,269,Americas
CO,BA,277,Americas
CO,BB,984,Americas
CO,BD,340,Americas
CO,BE,1174,Americas
CO,BF,679,Americas
CO,BG,420,Americas
CO,BH,854,Americas
CO,BI,486,Americas
CO,BJ,2252,Americas
CO,BN,258,Americas
CO,BO,9033,Americas
CO,BR,2689,Americas
CO,BS,2588,Americas
CO,BT,233,Americas
CO,BW,377,Americas
CO,BY,425,Americas
CO,BZ,4018,Americas
CO,CA,2754,Americas
CO,CD,694,Americas
CO,CF,742,Americas
CO,CG,929,Americas
CO,CH,3150,Americas
CO,CI,967,Americas
CO,CL,28678,Americas
CO,CM,851,Americas
CO,CO,1473977,Americas
CO,CR,14315,Americas
CO,CV,1050,Americas
CO,CW,48296,Americas
CO,CY,726,Americas
CO,CZ,322,Americas
CO,DE,1202,Americas
CO,DJ,459,Americas
CO,DK,542,Americas
CO,DO,17026,Americas
CO,DZ,1233,Americas
CO,EC,35776,Americas
CO,EE,359,Americas
CO,EG,950,Americas
CO,ES,19287,Americas
CO,ET,305,Americas
CO,FI,422,Americas
CO,FJ,283,Americas
CO,FM,164,Americas
CO,FR,1228,Americas
CO,GA,719,Americas
CO,GB,820,Americas
CO,GD,2424,Americas
CO,GE,260,Americas
CO,GF,3806,Americas
CO,GH,1175,Americas
CO,GM,1944,Americas
CO,GN,701,Americas
CO,GP,1259,Americas
CO,GQ,4308,Americas
CO,GR,537,Americas
CO,GT,9098,Americas
CO,GU,323,Americas
CO,GW,1078,Americas
CO,GY,5694,Americas
CO,HK,273,Americas
CO,HN,12352,Americas
CO,HR,439,Americas
CO,HT,3988,Americas
CO,HU,358,Americas
CO,ID,251,Americas
CO,IE,581,Americas
CO,IM,402,Americas
CO,IN,208,Americas
CO,IS,1381,Americas
CO,IT,1700,Americas
CO,JE,1055,Americas
CO,JM,1561,Americas
CO,JO,520,Americas
CO,JP,267,Americas
CO,KE,636,Americas
CO,KG,118,Americas
CO,KH,190,Americas
CO,KI,299,Americas
CO,KM,294,Americas
CO,KR,288,Americas
CO,KW,637,Americas
CO,KY,9770,Americas
CO,KZ,278,Americas
CO,LA,142,Americas
CO,LB,1139,Americas
CO,LC,1130,Americas
CO,LK,536,Americas
CO,LR,1422,Americas
CO,LS,250,Americas
CO,LT,264,Americas
CO,LU,1672,Americas
CO,LV,310,Americas
CO,LY,476,Americas
CO,MA,3389,Americas
CO,MD,201,Americas
CO,ME,520,Americas
CO,MG,867,Americas
CO,MK,435,Americas
CO,ML,760,Americas
CO,MM,111,Americas
CO,MN,169,Americas
CO,MO,299,Americas
CO,MQ,810,Americas
CO,MR,708,Americas
CO,MT,6892,Americas
CO,MU,507,Americas
CO,MV,527,Americas
CO,MW,295,Americas
CO,MX,8559,Americas
CO,MY,212,Americas
CO,MZ,1316,Americas
CO,,533,Americas
CO,NC,275,Americas
CO,NE,590,Americas
CO,NG,705,Americas
CO,NI,14884,Americas
CO,NL,1246,Americas
CO,NO,702,Americas
CO,NP,164,Americas
CO,NZ,1209,Americas
CO,OM,557,Americas
CO,PA,46687,Americas
CO,PE,20436,Americas
CO,PF,391,Americas
CO,PG,372,Americas
CO,PH,861,Americas
CO,PK,689,Americas
CO,PL,225,Americas
CO,PR,7050,Americas
CO,PT,1737,Americas
CO,PY,12405,Americas
CO,QA,727,Americas
CO,RE,289,Americas
CO,RO,473,Americas
CO,RS,445,Americas
CO,RW,614,Americas
CO,SA,633,Americas
CO,SB,354,Americas
CO,SC,452,Americas
CO,SE,962,Americas
CO,SG,312,Americas
CO,SI,437,Americas
CO,SK,274,Americas
CO,SL,1577,Americas
CO,SN,708,Americas
CO,SR,2371,Americas
CO,ST,1702,Americas
CO,SV,9242,Americas
CO,SZ,340,Americas
CO,TD,440,Americas
CO,TG,1089,Americas
CO,TH,125,Americas
CO,TJ,293,Americas
CO,TL,534,Americas
CO,TN,1617,Americas
CO,TO,295,Americas
CO,TR,395,Americas
CO,TT,9729,Americas
CO,TW,155,Americas
CO,TZ,531,Americas
CO,UA,301,Americas
CO,UG,893,Americas
CO,US,3629,Americas
CO,UY,6918,Americas
CO,UZ,187,Americas
CO,VC,957,Americas
CO,VN,222,Americas
CO,VU,154,Americas
CO,WS,285,Americas
CO,XK,332,Americas
CO,YT,249,Americas
CO,ZA,313,Americas
CO,ZM,629,Americas
CO,ZW,251,Americas
CR,AE,1198,Americas
CR,AG,3634,Americas
CR,AL,607,Americas
CR,AM,245,Americas
CR,AO,1302,Americas
CR,AR,7421,Americas
CR,AT,2275,Americas
CR,AU,1216,Americas
CR,AW,23095,Americas
CR,AZ,255,Americas
CR,BA,437,Americas
CR,BB,2308,Americas
CR,BD,314,Americas
CR,BE,1821,Americas
CR,BF,573,Americas
CR,BG,678,Americas
CR,BH,803,Americas
CR,BI,406,Americas
CR,BJ,2921,Americas
CR,BN,499,Americas
CR,BO,6700,Americas
CR,BR,1994,Americas
CR,BS,5588,Americas
CR,BT,294,Americas
CR,BW,344,Americas
CR,BY,709,Americas
CR,BZ,18862,Americas
CR,CA,4816,Americas
CR,CD,570,Americas
CR,CF,531,Americas
CR,CG,852,Americas
CR,CH,6304,Americas
CR,CI,1087,Americas
CR,CL,7533,Americas
CR,CM,937,Americas
CR,CO,14315,Americas
CR,CR,18500616,Americas
CR,CV,1084,Americas
CR,CW,18566,Americas
CR,CY,1087,Americas
CR,CZ,965,Americas
CR,DE,2226,Americas
CR,DJ,386,Americas
CR,DK,1649,Americas
CR,DO,16974,Americas
CR,DZ,1009,Americas
CR,EC,10940,Americas
CR,EE,1160,Americas
CR,EG,824,Americas
CR,ES,10806,Americas
CR,ET,308,Americas
CR,FI,1110,Americas
CR,FJ,452,Americas
CR,FM,304,Americas
CR,FR,1369,Americas
CR,GA,700,Americas
CR,GB,1199,Americas
CR,GD,2138,Americas
CR,GE,352,Americas
CR,GF,2163,Americas
CR,GH,1537,Americas
CR,GM,2917,Americas
CR,GN,599,Americas
CR,GP,2088,Americas
CR,GQ,2997,Americas
CR,GR,959,Americas
CR,GT,24883,Americas
CR,GU,993,Americas
CR,GW,1710,Americas
CR,GY,1974,Americas
CR,HK,604,Americas
CR,HN,40414,Americas
CR,HR,788,Americas
CR,HT,2810,Americas
CR,HU,826,Americas
CR,ID,293,Americas
CR,IE,2091,Americas
CR,IM,3255,Americas
CR,IN,234,Americas
CR,IS,3330,Americas
CR,IT,2392,Americas
CR,JE,1754,Americas
CR,JM,5776,Americas
CR,JO,537,Americas
CR,JP,563,Americas
CR,KE,739,Americas
CR,KG,140,Americas
CR,KH,201,Americas
CR,KI,351,Americas
CR,KM,243,Americas
CR,KR,466,Americas
CR,KW,792,Americas
CR,KY,48981,Americas
CR,KZ,381,Americas
CR,LA,175,Americas
CR,LB,1108,Americas
CR,LC,2401,Americas
CR,LK,1054,Americas
CR,LR,1512,Americas
CR,LS,204,Americas
CR,LT,689,Americas
CR,LU,2631,Americas
CR,LV,699,Americas
CR,LY,336,Americas
CR,MA,2157,Americas
CR,MD,251,Americas
CR,ME,759,Americas
CR,MG,1059,Americas
CR,MK,824,Americas
CR,ML,602,Americas
CR,MM,109,Americas
CR,MN,195,Americas
CR,MO,1349,Americas
CR,MQ,1120,Americas
CR,MR,516,Americas
CR,MT,3074,Americas
CR,MU,838,Americas
CR,MV,1071,Americas
CR,MW,401,Americas
CR,MX,9368,Americas
CR,MY,365,Americas
CR,MZ,988,Americas
CR,,670,Americas
CR,NC,765,Americas
CR,NE,501,Americas
CR,NG,959,Americas
CR,NI,825540,Americas
CR,NL,2433,Americas
CR,NO,1687,Americas
CR,NP,203,Americas
CR,NZ,1289,Americas
CR,OM,626,Americas
CR,PA,120203,Americas
CR,PE,8112,Americas
CR,PF,1074,Americas
CR,PG,365,Americas
CR,PH,918,Americas
CR,PK,672,Americas
CR,PL,443,Americas
CR,PR,11483,Americas
CR,PT,2130,Americas
CR,PY,11881,Americas
CR,QA,1306,Americas
CR,RE,586,Americas
CR,RO,743,Americas
CR,RS,795,Americas
CR,RW,644,Americas
CR,SA,587,Americas
CR,SB,341,Americas
CR,SC,942,Americas
CR,SE,1749,Americas
CR,SG,668,Americas
CR,SI,869,Americas
CR,SK,561,Americas
CR,SL,1558,Americas
CR,SN,938,Americas
