,scaled_sci,user,friend
1101,475,ARG,VCT
1102,247,ARG,VNM
1103,100,ARG,VUT
1104,184,ARG,WSM
1105,369,ARG,XKX
1106,198,ARG,MYT
1107,250,ARG,ZAF
1108,369,ARG,ZMB
1109,192,ARG,ZWE
1110,4558,AUT,ARE
1111,3522,AUT,ATG
1112,19997,AUT,ALB
1113,6442,AUT,ARM
1114,639,AUT,AGO
1115,1270,AUT,ARG
1116,8174253,AUT,AUT
1117,5680,AUT,AUS
1118,3662,AUT,ABW
1119,2578,AUT,AZE
1120,312840,AUT,BIH
1121,2120,AUT,BRB
1122,542,AUT,BGD
1123,13983,AUT,BEL
1124,955,AUT,BFA
1125,40713,AUT,BGR
1126,2178,AUT,BHR
1127,679,AUT,BDI
1128,2766,AUT,BEN
1129,867,AUT,BRN
1130,670,AUT,BOL
1131,959,AUT,BRA
1132,2219,AUT,BHS
1133,1157,AUT,BTN
1134,579,AUT,BWA
1135,4669,AUT,BLR
1136,1212,AUT,BLZ
1137,4474,AUT,CAN
1138,911,AUT,COD
1139,776,AUT,CAF
1140,1282,AUT,COG
1141,103987,AUT,CHE
1142,898,AUT,CIV
1143,1390,AUT,CHL
1144,1447,AUT,CMR
1145,932,AUT,COL
1146,2275,AUT,CRI
1147,3928,AUT,CPV
1148,3786,AUT,CUW
1149,15231,AUT,CYP
1150,20745,AUT,CZE
1151,94662,AUT,DEU
1152,6750,AUT,DJI
1153,13630,AUT,DNK
1154,4096,AUT,DOM
1155,776,AUT,DZA
1156,830,AUT,ECU
1157,8845,AUT,EST
1158,2370,AUT,EGY
1159,8224,AUT,ESP
1160,1988,AUT,ETH
1161,10308,AUT,FIN
1162,713,AUT,FJI
1163,469,AUT,FSM
1164,6431,AUT,FRA
1165,938,AUT,GAB
1166,9074,AUT,GBR
1167,2729,AUT,GRD
1168,7893,AUT,GEO
1169,1075,AUT,GUF
1170,2239,AUT,GHA
1171,16002,AUT,GMB
1172,1525,AUT,GIN
1173,1563,AUT,GLP
1174,1963,AUT,GNQ
1175,17363,AUT,GRC
1176,578,AUT,GTM
1177,1275,AUT,GUM
1178,3802,AUT,GNB
1179,347,AUT,GUY
1180,2169,AUT,HKG
1181,411,AUT,HND
1182,120554,AUT,HRV
1183,335,AUT,HTI
1184,138438,AUT,HUN
1185,344,AUT,IDN
1186,11662,AUT,IRL
1187,6688,AUT,IMN
1188,312,AUT,IND
1189,25700,AUT,ISL
1190,17629,AUT,ITA
1191,8251,AUT,JEY
1192,2005,AUT,JAM
1193,3331,AUT,JOR
1194,1518,AUT,JPN
1195,2119,AUT,KEN
1196,1776,AUT,KGZ
1197,488,AUT,KHM
1198,214,AUT,KIR
1199,147,AUT,COM
1200,1145,AUT,KOR
1201,2352,AUT,KWT
1202,11591,AUT,CYM
1203,1336,AUT,KAZ
1204,373,AUT,LAO
1205,8423,AUT,LBN
1206,2326,AUT,LCA
1207,1216,AUT,LKA
1208,1204,AUT,LBR
1209,307,AUT,LSO
1210,6246,AUT,LTU
1211,53894,AUT,LUX
1212,10714,AUT,LVA
1213,1107,AUT,LBY
1214,1330,AUT,MAR
1215,14191,AUT,MDA
1216,65760,AUT,MNE
1217,723,AUT,MDG
1218,126223,AUT,MKD
1219,815,AUT,MLI
1220,150,AUT,MMR
1221,6279,AUT,MNG
1222,1839,AUT,MAC
1223,1278,AUT,MTQ
1224,496,AUT,MRT
1225,24663,AUT,MLT
1226,2342,AUT,MUS
1227,3329,AUT,MDV
1228,405,AUT,MWI
1229,692,AUT,MEX
1230,634,AUT,MYS
1231,448,AUT,MOZ
1232,3420,AUT,NULL
1233,1151,AUT,NCL
1234,637,AUT,NER
1235,1853,AUT,NGA
1236,765,AUT,NIC
1237,17798,AUT,NLD
1238,12104,AUT,NOR
1239,842,AUT,NPL
1240,5253,AUT,NZL
1241,1658,AUT,OMN
1242,1172,AUT,PAN
1243,812,AUT,PER
1244,1462,AUT,PYF
1245,329,AUT,PNG
1246,1365,AUT,PHL
1247,1124,AUT,PAK
1248,15110,AUT,POL
1249,839,AUT,PRI
1250,9027,AUT,PRT
1251,1114,AUT,PRY
1252,3203,AUT,QAT
1253,1217,AUT,REU
1254,91149,AUT,ROU
1255,221432,AUT,SRB
1256,836,AUT,RWA
1257,1817,AUT,SAU
1258,240,AUT,SLB
1259,7151,AUT,SYC
1260,16537,AUT,SWE
1261,2811,AUT,SGP
1262,176074,AUT,SVN
1263,72087,AUT,SVK
1264,1715,AUT,SLE
1265,1362,AUT,SEN
1266,616,AUT,SUR
1267,1055,AUT,STP
1268,461,AUT,SLV
1269,380,AUT,SWZ
1270,445,AUT,TCD
1271,1344,AUT,TGO
1272,1083,AUT,THA
1273,2371,AUT,TJK
1274,284,AUT,TLS
1275,4520,AUT,TUN
1276,789,AUT,TON
1277,14259,AUT,TUR
1278,1131,AUT,TTO
1279,904,AUT,TWN
1280,914,AUT,TZA
1281,4890,AUT,UKR
1282,2269,AUT,UGA
1283,2710,AUT,USA
1284,1522,AUT,URY
1285,1228,AUT,UZB
1286,1851,AUT,VCT
1287,315,AUT,VNM
1288,651,AUT,VUT
1289,381,AUT,WSM
1290,113697,AUT,XKX
1291,508,AUT,MYT
1292,885,AUT,ZAF
1293,620,AUT,ZMB
1294,994,AUT,ZWE
1295,11931,AUS,ARE
1296,3514,AUS,ATG
1297,2268,AUS,ALB
1298,1277,AUS,ARM
1299,291,AUS,AGO
1300,1624,AUS,ARG
1301,5680,AUS,AUT
1302,1780129,AUS,AUS
1303,2719,AUS,ABW
1304,443,AUS,AZE
1305,7830,AUS,BIH
1306,4314,AUS,BRB
1307,1765,AUS,BGD
1308,4143,AUS,BEL
1309,210,AUS,BFA
1310,1578,AUS,BGR
1311,6822,AUS,BHR
1312,4547,AUS,BDI
1313,380,AUS,BEN
1314,11472,AUS,BRN
1315,337,AUS,BOL
1316,1749,AUS,BRA
1317,3131,AUS,BHS
1318,47252,AUS,BTN
1319,3484,AUS,BWA
1320,1051,AUS,BLR
1321,1245,AUS,BLZ
1322,15832,AUS,CAN
1323,868,AUS,COD
1324,1119,AUS,CAF
1325,465,AUS,COG
1326,10447,AUS,CHE
1327,298,AUS,CIV
1328,2907,AUS,CHL
1329,556,AUS,CMR
1330,2728,AUS,COL
1331,1216,AUS,CRI
1332,714,AUS,CPV
1333,2561,AUS,CUW
1334,15743,AUS,CYP
1335,2560,AUS,CZE
1336,5747,AUS,DEU
1337,1577,AUS,DJI
1338,7728,AUS,DNK
1339,466,AUS,DOM
1340,234,AUS,DZA
1341,531,AUS,ECU
1342,11743,AUS,EST
1343,1061,AUS,EGY
1344,3120,AUS,ESP
1345,3032,AUS,ETH
1346,6137,AUS,FIN
1347,116638,AUS,FJI
1348,3687,AUS,FSM
1349,3684,AUS,FRA
1350,364,AUS,GAB
1351,27247,AUS,GBR
1352,2718,AUS,GRD
1353,605,AUS,GEO
1354,897,AUS,GUF
1355,2045,AUS,GHA
1356,2967,AUS,GMB
1357,1253,AUS,GIN
1358,1541,AUS,GLP
1359,582,AUS,GNQ
1360,10798,AUS,GRC
1361,301,AUS,GTM
1362,7620,AUS,GUM
1363,242,AUS,GNB
1364,989,AUS,GUY
1365,21965,AUS,HKG
1366,285,AUS,HND
1367,7071,AUS,HRV
1368,316,AUS,HTI
1369,2571,AUS,HUN
1370,1580,AUS,IDN
1371,50323,AUS,IRL
1372,28000,AUS,IMN
1373,2661,AUS,IND
1374,8133,AUS,ISL
1375,5875,AUS,ITA
1376,41540,AUS,JEY
1377,1718,AUS,JAM
1378,2469,AUS,JOR
1379,4713,AUS,JPN
1380,4726,AUS,KEN
1381,379,AUS,KGZ
1382,4751,AUS,KHM
1383,42671,AUS,KIR
1384,199,AUS,COM
1385,4343,AUS,KOR
1386,5002,AUS,KWT
1387,31267,AUS,CYM
1388,429,AUS,KAZ
1389,3265,AUS,LAO
1390,25219,AUS,LBN
1391,2274,AUS,LCA
1392,24725,AUS,LKA
1393,9270,AUS,LBR
1394,265,AUS,LSO
1395,2191,AUS,LTU
1396,6495,AUS,LUX
1397,2382,AUS,LVA
1398,348,AUS,LBY
1399,479,AUS,MAR
1400,465,AUS,MDA
1401,6157,AUS,MNE
1402,330,AUS,MDG
1403,25484,AUS,MKD
1404,277,AUS,MLI
1405,1933,AUS,MMR
1406,6609,AUS,MNG
1407,15510,AUS,MAC
1408,1208,AUS,MTQ
1409,245,AUS,MRT
1410,42147,AUS,MLT
1411,24360,AUS,MUS
1412,9402,AUS,MDV
1413,1608,AUS,MWI
1414,483,AUS,MEX
1415,13754,AUS,MYS
1416,521,AUS,MOZ
1417,2742,AUS,NULL
1418,13699,AUS,NCL
1419,287,AUS,NER
1420,1399,AUS,NGA
1421,342,AUS,NIC
1422,8011,AUS,NLD
1423,8424,AUS,NOR
1424,25772,AUS,NPL
1425,209359,AUS,NZL
1426,4356,AUS,OMN
1427,925,AUS,PAN
1428,880,AUS,PER
1429,7249,AUS,PYF
1430,25860,AUS,PNG
1431,7257,AUS,PHL
1432,2435,AUS,PAK
1433,1523,AUS,POL
1434,1085,AUS,PRI
1435,4518,AUS,PRT
1436,563,AUS,PRY
1437,9406,AUS,QAT
1438,2275,AUS,REU
1439,1473,AUS,ROU
1440,6394,AUS,SRB
1441,2330,AUS,RWA
1442,2493,AUS,SAU
1443,55722,AUS,SLB
1444,25956,AUS,SYC
1445,9471,AUS,SWE
1446,35503,AUS,SGP
1447,5203,AUS,SVN
1448,2187,AUS,SVK
1449,7835,AUS,SLE
1450,393,AUS,SEN
1451,950,AUS,SUR
1452,396,AUS,STP
1453,842,AUS,SLV
1454,1104,AUS,SWZ
1455,537,AUS,TCD
1456,567,AUS,TGO
1457,3810,AUS,THA
1458,456,AUS,TJK
1459,29900,AUS,TLS
1460,586,AUS,TUN
1461,381475,AUS,TON
1462,1218,AUS,TUR
1463,2489,AUS,TTO
1464,5936,AUS,TWN
1465,1211,AUS,TZA
1466,628,AUS,UKR
1467,4002,AUS,UGA
1468,6142,AUS,USA
1469,2541,AUS,URY
1470,412,AUS,UZB
1471,2251,AUS,VCT
1472,3032,AUS,VNM
1473,104880,AUS,VUT
1474,190020,AUS,WSM
1475,1865,AUS,XKX
1476,477,AUS,MYT
1477,4001,AUS,ZAF
1478,2290,AUS,ZMB
1479,13012,AUS,ZWE
1480,3359,ABW,ARE
1481,174684,ABW,ATG
1482,910,ABW,ALB
1483,269,ABW,ARM
1484,1214,ABW,AGO
1485,6051,ABW,ARG
1486,3662,ABW,AUT
1487,2719,ABW,AUS
1488,427209236,ABW,ABW
1489,328,ABW,AZE
1490,604,ABW,BIH
1491,46859,ABW,BRB
1492,242,ABW,BGD
1493,16663,ABW,BEL
1494,767,ABW,BFA
1495,2368,ABW,BGR
1496,4283,ABW,BHR
1497,535,ABW,BDI
1498,5750,ABW,BEN
1499,2642,ABW,BRN
1500,2637,ABW,BOL
1501,2033,ABW,BRA
1502,49472,ABW,BHS
1503,292,ABW,BTN
1504,539,ABW,BWA
1505,523,ABW,BLR
1506,15412,ABW,BLZ
1507,9476,ABW,CAN
1508,766,ABW,COD
1509,971,ABW,CAF
1510,1411,ABW,COG
1511,7787,ABW,CHE
1512,1082,ABW,CIV
1513,30058,ABW,CHL
1514,1252,ABW,CMR
1515,104816,ABW,COL
1516,23095,ABW,CRI
1517,2168,ABW,CPV
1518,18000312,ABW,CUW
1519,2840,ABW,CYP
1520,1430,ABW,CZE
1521,3546,ABW,DEU
1522,396,ABW,DJI
1523,2090,ABW,DNK
1524,195759,ABW,DOM
1525,635,ABW,DZA
1526,24238,ABW,ECU
1527,1257,ABW,EST
1528,601,ABW,EGY
1529,17563,ABW,ESP
1530,259,ABW,ETH
1531,2060,ABW,FIN
1532,4963,ABW,FJI
1533,1956,ABW,FSM
1534,2509,ABW,FRA
1535,1105,ABW,GAB
1536,4666,ABW,GBR
1537,269008,ABW,GRD
1538,412,ABW,GEO
1539,107863,ABW,GUF
1540,2019,ABW,GHA
1541,4246,ABW,GMB
1542,801,ABW,GIN
1543,112172,ABW,GLP
1544,2891,ABW,GNQ
1545,1953,ABW,GRC
1546,2618,ABW,GTM
1547,7233,ABW,GUM
1548,747,ABW,GNB
1549,89092,ABW,GUY
1550,2294,ABW,HKG
1551,3426,ABW,HND
1552,1546,ABW,HRV
1553,113154,ABW,HTI
1554,1804,ABW,HUN
1555,263,ABW,IDN
1556,2696,ABW,IRL
1557,2656,ABW,IMN
1558,389,ABW,IND
1559,5297,ABW,ISL
1560,3683,ABW,ITA
1561,5061,ABW,JEY
1562,108127,ABW,JAM
1563,779,ABW,JOR
1564,867,ABW,JPN
1565,1192,ABW,KEN
1566,134,ABW,KGZ
1567,233,ABW,KHM
1568,490,ABW,KIR
1569,611,ABW,COM
1570,353,ABW,KOR
1571,2589,ABW,KWT
1572,146256,ABW,CYM
1573,691,ABW,KAZ
1574,204,ABW,LAO
1575,7065,ABW,LBN
1576,70389,ABW,LCA
1577,503,ABW,LKA
1578,2019,ABW,LBR
1579,460,ABW,LSO
1580,940,ABW,LTU
1581,7848,ABW,LUX
1582,1248,ABW,LVA
1583,364,ABW,LBY
1584,1268,ABW,MAR
1585,589,ABW,MDA
1586,7065,ABW,MNE
1587,539,ABW,MDG
1588,1297,ABW,MKD
1589,682,ABW,MLI
1590,80,ABW,MMR
1591,255,ABW,MNG
1592,2756,ABW,MAC
1593,46491,ABW,MTQ
1594,444,ABW,MRT
1595,10176,ABW,MLT
1596,3261,ABW,MUS
1597,2043,ABW,MDV
1598,601,ABW,MWI
1599,2759,ABW,MEX
1600,554,ABW,MYS
1601,759,ABW,MOZ
1602,6885,ABW,NULL
1603,986,ABW,NCL
1604,588,ABW,NER
1605,1354,ABW,NGA
1606,4770,ABW,NIC
1607,646910,ABW,NLD
1608,3718,ABW,NOR
1609,371,ABW,NPL
1610,2300,ABW,NZL
1611,1089,ABW,OMN
1612,49504,ABW,PAN
1613,21774,ABW,PER
1614,2370,ABW,PYF
1615,2389,ABW,PNG
1616,4418,ABW,PHL
1617,498,ABW,PAK
1618,700,ABW,POL
1619,39012,ABW,PRI
1620,6359,ABW,PRT
1621,4200,ABW,PRY
1622,3960,ABW,QAT
1623,2216,ABW,REU
1624,1414,ABW,ROU
1625,1579,ABW,SRB
1626,561,ABW,RWA
1627,1557,ABW,SAU
1628,511,ABW,SLB
1629,4386,ABW,SYC
1630,4212,ABW,SWE
1631,2350,ABW,SGP
1632,4482,ABW,SVN
1633,1624,ABW,SVK
1634,2095,ABW,SLE
1635,1615,ABW,SEN
1636,983281,ABW,SUR
1637,1030,ABW,STP
1638,3225,ABW,SLV
1639,640,ABW,SWZ
1640,803,ABW,TCD
1641,1413,ABW,TGO
1642,245,ABW,THA
1643,209,ABW,TJK
1644,413,ABW,TLS
1645,874,ABW,TUN
1646,2533,ABW,TON
1647,477,ABW,TUR
1648,85165,ABW,TTO
1649,773,ABW,TWN
1650,692,ABW,TZA
1651,369,ABW,UKR
1652,1558,ABW,UGA
1653,13231,ABW,USA
1654,6391,ABW,URY
1655,141,ABW,UZB
1656,86054,ABW,VCT
1657,173,ABW,VNM
1658,1514,ABW,VUT
1659,914,ABW,WSM
1660,728,ABW,XKX
1661,1267,ABW,MYT
1662,700,ABW,ZAF
1663,743,ABW,ZMB
1664,473,ABW,ZWE
1665,2948,AZE,ARE
1666,505,AZE,ATG
1667,1300,AZE,ALB
1668,158036,AZE,ARM
1669,910,AZE,AGO
1670,234,AZE,ARG
1671,2578,AZE,AUT
1672,443,AZE,AUS
1673,328,AZE,ABW
1674,7487254,AZE,AZE
1675,3537,AZE,BIH
1676,261,AZE,BRB
1677,637,AZE,BGD
1678,1411,AZE,BEL
1679,1133,AZE,BFA
1680,2950,AZE,BGR
1681,1514,AZE,BHR
1682,643,AZE,BDI
1683,4939,AZE,BEN
1684,709,AZE,BRN
1685,194,AZE,BOL
1686,264,AZE,BRA
1687,475,AZE,BHS
1688,169,AZE,BTN
1689,548,AZE,BWA
1690,18325,AZE,BLR
1691,203,AZE,BLZ
1692,1133,AZE,CAN
1693,824,AZE,COD
1694,1043,AZE,CAF
1695,1107,AZE,COG
1696,2662,AZE,CHE
1697,1974,AZE,CIV
1698,180,AZE,CHL
1699,1956,AZE,CMR
1700,269,AZE,COL
1701,255,AZE,CRI
1702,591,AZE,CPV
1703,250,AZE,CUW
1704,9649,AZE,CYP
1705,2334,AZE,CZE
1706,4767,AZE,DEU
1707,805,AZE,DJI
1708,839,AZE,DNK
1709,645,AZE,DOM
1710,656,AZE,DZA
1711,223,AZE,ECU
1712,9022,AZE,EST
1713,627,AZE,EGY
1714,678,AZE,ESP
1715,710,AZE,ETH
1716,1108,AZE,FIN
1717,183,AZE,FJI
1718,132,AZE,FSM
1719,1041,AZE,FRA
1720,862,AZE,GAB
1721,1038,AZE,GBR
1722,336,AZE,GRD
1723,57903,AZE,GEO
1724,268,AZE,GUF
1725,3314,AZE,GHA
1726,4783,AZE,GMB
1727,1003,AZE,GIN
1728,166,AZE,GLP
1729,1357,AZE,GNQ
1730,1246,AZE,GRC
1731,154,AZE,GTM
1732,199,AZE,GUM
1733,715,AZE,GNB
1734,339,AZE,GUY
1735,358,AZE,HKG
1736,275,AZE,HND
1737,954,AZE,HRV
1738,558,AZE,HTI
1739,2393,AZE,HUN
1740,308,AZE,IDN
1741,726,AZE,IRL
1742,225,AZE,IMN
1743,228,AZE,IND
1744,1624,AZE,ISL
1745,1076,AZE,ITA
1746,323,AZE,JEY
1747,511,AZE,JAM
1748,803,AZE,JOR
1749,262,AZE,JPN
1750,1111,AZE,KEN
1751,15115,AZE,KGZ
1752,251,AZE,KHM
1753,147,AZE,KIR
1754,249,AZE,COM
1755,425,AZE,KOR
1756,1023,AZE,KWT
1757,814,AZE,CYM
1758,19147,AZE,KAZ
1759,283,AZE,LAO
1760,1359,AZE,LBN
1761,255,AZE,LCA
1762,741,AZE,LKA
1763,2674,AZE,LBR
1764,346,AZE,LSO
1765,3924,AZE,LTU
1766,6105,AZE,LUX
1767,7209,AZE,LVA
1768,560,AZE,LBY
1769,828,AZE,MAR
1770,6530,AZE,MDA
1771,5549,AZE,MNE
1772,1084,AZE,MDG
1773,2348,AZE,MKD
1774,1007,AZE,MLI
1775,115,AZE,MMR
1776,1091,AZE,MNG
1777,281,AZE,MAC
1778,140,AZE,MTQ
1779,649,AZE,MRT
1780,2567,AZE,MLT
1781,569,AZE,MUS
1782,1653,AZE,MDV
1783,451,AZE,MWI
1784,185,AZE,MEX
1785,319,AZE,MYS
1786,892,AZE,MOZ
1787,717,AZE,NULL
1788,150,AZE,NCL
1789,960,AZE,NER
1790,1865,AZE,NGA
1791,290,AZE,NIC
1792,2135,AZE,NLD
1793,1600,AZE,NOR
1794,191,AZE,NPL
1795,312,AZE,NZL
1796,1557,AZE,OMN
1797,310,AZE,PAN
1798,208,AZE,PER
1799,126,AZE,PYF
1800,295,AZE,PNG
1801,473,AZE,PHL
1802,1506,AZE,PAK
1803,2193,AZE,POL
1804,164,AZE,PRI
1805,592,AZE,PRT
1806,433,AZE,PRY
1807,2084,AZE,QAT
1808,127,AZE,REU
1809,1203,AZE,ROU
1810,1380,AZE,SRB
1811,1149,AZE,RWA
1812,1089,AZE,SAU
1813,209,AZE,SLB
1814,1926,AZE,SYC
1815,3124,AZE,SWE
1816,444,AZE,SGP
1817,894,AZE,SVN
1818,830,AZE,SVK
1819,3454,AZE,SLE
1820,1243,AZE,SEN
1821,428,AZE,SUR
1822,1348,AZE,STP
1823,173,AZE,SLV
1824,461,AZE,SWZ
1825,948,AZE,TCD
1826,2313,AZE,TGO
1827,178,AZE,THA
1828,19963,AZE,TJK
1829,258,AZE,TLS
1830,767,AZE,TUN
1831,224,AZE,TON
1832,23998,AZE,TUR
1833,514,AZE,TTO
1834,126,AZE,TWN
1835,1099,AZE,TZA
1836,14878,AZE,UKR
1837,2515,AZE,UGA
1838,620,AZE,USA
1839,262,AZE,URY
1840,20951,AZE,UZB
1841,278,AZE,VCT
1842,203,AZE,VNM
1843,109,AZE,VUT
1844,148,AZE,WSM
1845,1416,AZE,XKX
1846,154,AZE,MYT
1847,273,AZE,ZAF
1848,1075,AZE,ZMB
1849,543,AZE,ZWE
1850,4792,BIH,ARE
1851,508,BIH,ATG
1852,15027,BIH,ALB
1853,701,BIH,ARM
1854,393,BIH,AGO
1855,442,BIH,ARG
1856,312840,BIH,AUT
1857,7830,BIH,AUS
1858,604,BIH,ABW
1859,3537,BIH,AZE
1860,24705334,BIH,BIH
1861,625,BIH,BRB
1862,496,BIH,BGD
1863,10782,BIH,BEL
1864,398,BIH,BFA
1865,7109,BIH,BGR
1866,1924,BIH,BHR
1867,258,BIH,BDI
1868,3427,BIH,BEN
1869,587,BIH,BRN
1870,215,BIH,BOL
1871,286,BIH,BRA
1872,744,BIH,BHS
1873,148,BIH,BTN
1874,278,BIH,BWA
1875,2231,BIH,BLR
1876,293,BIH,BLZ
1877,5297,BIH,CAN
1878,243,BIH,COD
1879,1871,BIH,CAF
1880,425,BIH,COG
1881,96293,BIH,CHE
1882,798,BIH,CIV
1883,399,BIH,CHL
1884,539,BIH,CMR
1885,277,BIH,COL
1886,437,BIH,CRI
1887,401,BIH,CPV
1888,644,BIH,CUW
1889,5151,BIH,CYP
1890,6978,BIH,CZE
1891,98577,BIH,DEU
1892,647,BIH,DJI
1893,19088,BIH,DNK
1894,949,BIH,DOM
1895,866,BIH,DZA
1896,237,BIH,ECU
1897,1582,BIH,EST
1898,621,BIH,EGY
1899,1930,BIH,ESP
1900,319,BIH,ETH
1901,6753,BIH,FIN
1902,231,BIH,FJI
1903,1224,BIH,FSM
1904,4417,BIH,FRA
1905,422,BIH,GAB
1906,2130,BIH,GBR
1907,708,BIH,GRD
1908,1167,BIH,GEO
1909,297,BIH,GUF
1910,1078,BIH,GHA
1911,2320,BIH,GMB
1912,387,BIH,GIN
1913,326,BIH,GLP
1914,870,BIH,GNQ
1915,8065,BIH,GRC
1916,148,BIH,GTM
1917,435,BIH,GUM
1918,369,BIH,GNB
1919,383,BIH,GUY
1920,343,BIH,HKG
1921,228,BIH,HND
1922,819998,BIH,HRV
1923,296,BIH,HTI
1924,4095,BIH,HUN
1925,226,BIH,IDN
1926,9693,BIH,IRL
1927,621,BIH,IMN
1928,121,BIH,IND
1929,18703,BIH,ISL
1930,10320,BIH,ITA
1931,820,BIH,JEY
1932,704,BIH,JAM
1933,1639,BIH,JOR
1934,235,BIH,JPN
1935,591,BIH,KEN
1936,650,BIH,KGZ
1937,101,BIH,KHM
1938,167,BIH,KIR
1939,203,BIH,COM
1940,162,BIH,KOR
1941,2154,BIH,KWT
1942,2538,BIH,CYM
1943,592,BIH,KAZ
1944,106,BIH,LAO
1945,1165,BIH,LBN
1946,1268,BIH,LCA
1947,316,BIH,LKA
1948,643,BIH,LBR
1949,117,BIH,LSO
1950,1564,BIH,LTU
1951,98590,BIH,LUX
1952,1976,BIH,LVA
1953,1381,BIH,LBY
1954,1644,BIH,MAR
1955,1381,BIH,MDA
1956,1102079,BIH,MNE
1957,619,BIH,MDG
1958,161234,BIH,MKD
1959,486,BIH,MLI
1960,54,BIH,MMR
1961,333,BIH,MNG
1962,320,BIH,MAC
1963,400,BIH,MTQ
1964,391,BIH,MRT
1965,36736,BIH,MLT
1966,959,BIH,MUS
1967,1093,BIH,MDV
1968,183,BIH,MWI
1969,223,BIH,MEX
1970,460,BIH,MYS
1971,297,BIH,MOZ
1972,1460,BIH,NULL
1973,472,BIH,NCL
1974,359,BIH,NER
1975,577,BIH,NGA
1976,244,BIH,NIC
1977,13621,BIH,NLD
1978,23508,BIH,NOR
1979,176,BIH,NPL
1980,1185,BIH,NZL
1981,2050,BIH,OMN
1982,313,BIH,PAN
1983,247,BIH,PER
1984,295,BIH,PYF
1985,162,BIH,PNG
1986,335,BIH,PHL
1987,2912,BIH,PAK
1988,1449,BIH,POL
1989,329,BIH,PRI
1990,1628,BIH,PRT
1991,362,BIH,PRY
1992,5504,BIH,QAT
1993,340,BIH,REU
1994,3263,BIH,ROU
1995,796560,BIH,SRB
1996,509,BIH,RWA
1997,1840,BIH,SAU
1998,399,BIH,SLB
1999,579,BIH,SYC
2000,50771,BIH,SWE
2001,506,BIH,SGP
2002,1157591,BIH,SVN
2003,10450,BIH,SVK
2004,877,BIH,SLE
2005,512,BIH,SEN
2006,357,BIH,SUR
2007,209,BIH,STP
2008,179,BIH,SLV
2009,284,BIH,SWZ
2010,406,BIH,TCD
2011,1015,BIH,TGO
2012,135,BIH,THA
2013,889,BIH,TJK
2014,278,BIH,TLS
2015,1300,BIH,TUN
2016,225,BIH,TON
2017,3446,BIH,TUR
2018,621,BIH,TTO
2019,122,BIH,TWN
2020,403,BIH,TZA
2021,1331,BIH,UKR
2022,1099,BIH,UGA
2023,3339,BIH,USA
2024,501,BIH,URY
2025,487,BIH,UZB
2026,595,BIH,VCT
2027,79,BIH,VNM
2028,99,BIH,VUT
2029,188,BIH,WSM
2030,70177,BIH,XKX
2031,143,BIH,MYT
2032,260,BIH,ZAF
2033,430,BIH,ZMB
2034,287,BIH,ZWE
2035,3349,BRB,ARE
2036,2551859,BRB,ATG
2037,704,BRB,ALB
2038,278,BRB,ARM
2039,2033,BRB,AGO
2040,598,BRB,ARG
2041,2120,BRB,AUT
2042,4314,BRB,AUS
2043,46859,BRB,ABW
2044,261,BRB,AZE
2045,625,BRB,BIH
2046,282024727,BRB,BRB
2047,322,BRB,BGD
2048,2071,BRB,BEL
2049,1088,BRB,BFA
2050,715,BRB,BGR
2051,2454,BRB,BHR
2052,1104,BRB,BDI
2053,4300,BRB,BEN
2054,1167,BRB,BRN
2055,420,BRB,BOL
2056,586,BRB,BRA
2057,528893,BRB,BHS
2058,273,BRB,BTN
2059,4701,BRB,BWA
2060,552,BRB,BLR
2061,111266,BRB,BLZ
2062,68058,BRB,CAN
2063,1528,BRB,COD
2064,1860,BRB,CAF
2065,2585,BRB,COG
2066,5969,BRB,CHE
2067,1563,BRB,CIV
2068,982,BRB,CHL
2069,2190,BRB,CMR
2070,984,BRB,COL
2071,2308,BRB,CRI
2072,2914,BRB,CPV
2073,82641,BRB,CUW
2074,2941,BRB,CYP
2075,699,BRB,CZE
2076,2333,BRB,DEU
2077,2270,BRB,DJI
2078,3053,BRB,DNK
2079,5970,BRB,DOM
2080,300,BRB,DZA
2081,660,BRB,ECU
2082,1221,BRB,EST
2083,347,BRB,EGY
2084,1691,BRB,ESP
2085,869,BRB,ETH
2086,1983,BRB,FIN
2087,7650,BRB,FJI
2088,2527,BRB,FSM
2089,1771,BRB,FRA
2090,2050,BRB,GAB
2091,34305,BRB,GBR
2092,3358284,BRB,GRD
2093,441,BRB,GEO
2094,127115,BRB,GUF
2095,13671,BRB,GHA
2096,10248,BRB,GMB
2097,1307,BRB,GIN
2098,53125,BRB,GLP
2099,2896,BRB,GNQ
2100,1261,BRB,GRC
2101,577,BRB,GTM
2102,3214,BRB,GUM
2103,2844,BRB,GNB
2104,2710388,BRB,GUY
2105,1351,BRB,HKG
2106,1258,BRB,HND
2107,1291,BRB,HRV
2108,35180,BRB,HTI
2109,1100,BRB,HUN
2110,282,BRB,IDN
2111,8355,BRB,IRL
2112,18944,BRB,IMN
2113,370,BRB,IND
2114,2130,BRB,ISL
2115,1535,BRB,ITA
2116,77690,BRB,JEY
2117,905768,BRB,JAM
2118,461,BRB,JOR
2119,727,BRB,JPN
2120,4892,BRB,KEN
2121,147,BRB,KGZ
2122,166,BRB,KHM
2123,1730,BRB,KIR
2124,931,BRB,COM
2125,332,BRB,KOR
2126,1061,BRB,KWT
2127,1425980,BRB,CYM
2128,271,BRB,KAZ
2129,89,BRB,LAO
2130,1260,BRB,LBN
2131,3924036,BRB,LCA
