,user_loc,fr_loc,scaled_sci,region
5566,NLD,BHR,2300,Europe
5567,NLD,BDI,3132,Europe
5568,NLD,BEN,1527,Europe
5569,NLD,BRN,1708,Europe
5570,NLD,BOL,606,Europe
5571,NLD,BRA,1320,Europe
5572,NLD,BHS,3062,Europe
5573,NLD,BTN,1216,Europe
5574,NLD,BWA,966,Europe
5575,NLD,BLR,3372,Europe
5576,NLD,BLZ,1219,Europe
5577,NLD,CAN,5852,Europe
5578,NLD,COD,1471,Europe
5579,NLD,CAF,1799,Europe
5580,NLD,COG,1162,Europe
5581,NLD,CHE,21266,Europe
5582,NLD,CIV,1007,Europe
5583,NLD,CHL,1341,Europe
5584,NLD,CMR,1428,Europe
5585,NLD,COL,1246,Europe
5586,NLD,CRI,2433,Europe
5587,NLD,CPV,88702,Europe
5588,NLD,CUW,1268535,Europe
5589,NLD,CYP,13944,Europe
5590,NLD,CZE,5995,Europe
5591,NLD,DEU,19959,Europe
5592,NLD,DJI,9594,Europe
5593,NLD,DNK,14511,Europe
5594,NLD,DOM,4059,Europe
5595,NLD,DZA,688,Europe
5596,NLD,ECU,965,Europe
5597,NLD,EST,9363,Europe
5598,NLD,EGY,1516,Europe
5599,NLD,ESP,10020,Europe
5600,NLD,ETH,5441,Europe
5601,NLD,FIN,9228,Europe
5602,NLD,FJI,1194,Europe
5603,NLD,FSM,374,Europe
5604,NLD,FRA,6873,Europe
5605,NLD,GAB,921,Europe
5606,NLD,GBR,11637,Europe
5607,NLD,GRD,3891,Europe
5608,NLD,GEO,3442,Europe
5609,NLD,GUF,19585,Europe
5610,NLD,GHA,4693,Europe
5611,NLD,GMB,17768,Europe
5612,NLD,GIN,5416,Europe
5613,NLD,GLP,5918,Europe
5614,NLD,GNQ,2071,Europe
5615,NLD,GRC,19587,Europe
5616,NLD,GTM,509,Europe
5617,NLD,GUM,1285,Europe
5618,NLD,GNB,4083,Europe
5619,NLD,GUY,6127,Europe
5620,NLD,HKG,3216,Europe
5621,NLD,HND,489,Europe
5622,NLD,HRV,9893,Europe
5623,NLD,HTI,661,Europe
5624,NLD,HUN,14995,Europe
5625,NLD,IDN,881,Europe
5626,NLD,IRL,14881,Europe
5627,NLD,IMN,8770,Europe
5628,NLD,IND,502,Europe
5629,NLD,ISL,23177,Europe
5630,NLD,ITA,9112,Europe
5631,NLD,JEY,12093,Europe
5632,NLD,JAM,4061,Europe
5633,NLD,JOR,2331,Europe
5634,NLD,JPN,1398,Europe
5635,NLD,KEN,2178,Europe
5636,NLD,KGZ,662,Europe
5637,NLD,KHM,342,Europe
5638,NLD,KIR,287,Europe
5639,NLD,COM,227,Europe
5640,NLD,KOR,1075,Europe
5641,NLD,KWT,1808,Europe
5642,NLD,CYM,8826,Europe
5643,NLD,KAZ,745,Europe
5644,NLD,LAO,345,Europe
5645,NLD,LBN,6878,Europe
5646,NLD,LCA,4954,Europe
5647,NLD,LKA,1579,Europe
5648,NLD,LBR,4565,Europe
5649,NLD,LSO,250,Europe
5650,NLD,LTU,16966,Europe
5651,NLD,LUX,36805,Europe
5652,NLD,LVA,25266,Europe
5653,NLD,LBY,1290,Europe
5654,NLD,MAR,4951,Europe
5655,NLD,MDA,9811,Europe
5656,NLD,MNE,10452,Europe
5657,NLD,MDG,524,Europe
5658,NLD,MKD,14403,Europe
5659,NLD,MLI,958,Europe
5660,NLD,MMR,486,Europe
5661,NLD,MNG,1065,Europe
5662,NLD,MAC,2048,Europe
5663,NLD,MTQ,3952,Europe
5664,NLD,MRT,777,Europe
5665,NLD,MLT,24601,Europe
5666,NLD,MUS,2688,Europe
5667,NLD,MDV,2142,Europe
5668,NLD,MWI,1063,Europe
5669,NLD,MEX,666,Europe
5670,NLD,MYS,914,Europe
5671,NLD,MOZ,899,Europe
5672,NLD,NULL,3002,Europe
5673,NLD,NCL,1262,Europe
5674,NLD,NER,1228,Europe
5675,NLD,NGA,1363,Europe
5676,NLD,NIC,739,Europe
5677,NLD,NLD,2765932,Europe
5678,NLD,NOR,14412,Europe
5679,NLD,NPL,772,Europe
5680,NLD,NZL,9282,Europe
5681,NLD,OMN,1565,Europe
5682,NLD,PAN,1402,Europe
5683,NLD,PER,842,Europe
5684,NLD,PYF,1458,Europe
5685,NLD,PNG,550,Europe
5686,NLD,PHL,1137,Europe
5687,NLD,PAK,790,Europe
5688,NLD,POL,33589,Europe
5689,NLD,PRI,1123,Europe
5690,NLD,PRT,18785,Europe
5691,NLD,PRY,675,Europe
5692,NLD,QAT,3254,Europe
5693,NLD,REU,1390,Europe
5694,NLD,ROU,21652,Europe
5695,NLD,SRB,9455,Europe
5696,NLD,RWA,3183,Europe
5697,NLD,SAU,2002,Europe
5698,NLD,SLB,464,Europe
5699,NLD,SYC,4831,Europe
5700,NLD,SWE,15420,Europe
5701,NLD,SGP,4751,Europe
5702,NLD,SVN,11652,Europe
5703,NLD,SVK,8509,Europe
5704,NLD,SLE,11383,Europe
5705,NLD,SEN,1718,Europe
5706,NLD,SUR,456559,Europe
5707,NLD,STP,4744,Europe
5708,NLD,SLV,470,Europe
5709,NLD,SWZ,800,Europe
5710,NLD,TCD,1229,Europe
5711,NLD,TGO,1564,Europe
5712,NLD,THA,1054,Europe
5713,NLD,TJK,991,Europe
5714,NLD,TLS,1216,Europe
5715,NLD,TUN,2626,Europe
5716,NLD,TON,400,Europe
5717,NLD,TUR,8235,Europe
5718,NLD,TTO,5349,Europe
5719,NLD,TWN,1226,Europe
5720,NLD,TZA,1424,Europe
5721,NLD,UKR,2578,Europe
5722,NLD,UGA,11340,Europe
5723,NLD,USA,3091,Europe
5724,NLD,URY,1576,Europe
5725,NLD,UZB,775,Europe
5726,NLD,VCT,3368,Europe
5727,NLD,VNM,438,Europe
5728,NLD,VUT,680,Europe
5729,NLD,WSM,352,Europe
5730,NLD,XKX,7012,Europe
5731,NLD,MYT,592,Europe
5732,NLD,ZAF,2080,Europe
5733,NLD,ZMB,1192,Europe
5734,NLD,ZWE,2021,Europe
5735,NOR,ARE,4876,Europe
5736,NOR,ATG,2062,Europe
5737,NOR,ALB,8590,Europe
5738,NOR,ARM,1302,Europe
5739,NOR,AGO,943,Europe
5740,NOR,ARG,802,Europe
5741,NOR,AUT,12104,Europe
5742,NOR,AUS,8424,Europe
5743,NOR,ABW,3718,Europe
5744,NOR,AZE,1600,Europe
5745,NOR,BIH,23508,Europe
5746,NOR,BRB,2623,Europe
5747,NOR,BGD,365,Europe
5748,NOR,BEL,8312,Europe
5749,NOR,BFA,296,Europe
5750,NOR,BGR,12099,Europe
5751,NOR,BHR,2370,Europe
5752,NOR,BDI,4366,Europe
5753,NOR,BEN,687,Europe
5754,NOR,BRN,1844,Europe
5755,NOR,BOL,559,Europe
5756,NOR,BRA,766,Europe
5757,NOR,BHS,2246,Europe
5758,NOR,BTN,1299,Europe
5759,NOR,BWA,1369,Europe
5760,NOR,BLR,3339,Europe
5761,NOR,BLZ,1180,Europe
5762,NOR,CAN,6251,Europe
5763,NOR,COD,1678,Europe
5764,NOR,CAF,1097,Europe
5765,NOR,COG,770,Europe
5766,NOR,CHE,20481,Europe
5767,NOR,CIV,504,Europe
5768,NOR,CHL,2026,Europe
5769,NOR,CMR,1401,Europe
5770,NOR,COL,702,Europe
5771,NOR,CRI,1687,Europe
5772,NOR,CPV,8502,Europe
5773,NOR,CUW,2412,Europe
5774,NOR,CYP,10753,Europe
5775,NOR,CZE,5338,Europe
5776,NOR,DEU,11594,Europe
5777,NOR,DJI,8285,Europe
5778,NOR,DNK,107686,Europe
5779,NOR,DOM,1547,Europe
5780,NOR,DZA,321,Europe
5781,NOR,ECU,594,Europe
5782,NOR,EST,32844,Europe
5783,NOR,EGY,665,Europe
5784,NOR,ESP,7739,Europe
5785,NOR,ETH,11546,Europe
5786,NOR,FIN,29324,Europe
5787,NOR,FJI,792,Europe
5788,NOR,FSM,366,Europe
5789,NOR,FRA,3943,Europe
5790,NOR,GAB,482,Europe
5791,NOR,GBR,12832,Europe
5792,NOR,GRD,5396,Europe
5793,NOR,GEO,1601,Europe
5794,NOR,GUF,857,Europe
5795,NOR,GHA,2468,Europe
5796,NOR,GMB,19455,Europe
5797,NOR,GIN,1270,Europe
5798,NOR,GLP,1087,Europe
5799,NOR,GNQ,2071,Europe
5800,NOR,GRC,12669,Europe
5801,NOR,GTM,414,Europe
5802,NOR,GUM,2112,Europe
5803,NOR,GNB,2264,Europe
5804,NOR,GUY,562,Europe
5805,NOR,HKG,2401,Europe
5806,NOR,HND,364,Europe
5807,NOR,HRV,14718,Europe
5808,NOR,HTI,295,Europe
5809,NOR,HUN,7808,Europe
5810,NOR,IDN,264,Europe
5811,NOR,IRL,11961,Europe
5812,NOR,IMN,9423,Europe
5813,NOR,IND,331,Europe
5814,NOR,ISL,286800,Europe
5815,NOR,ITA,5096,Europe
5816,NOR,JEY,13079,Europe
5817,NOR,JAM,1322,Europe
5818,NOR,JOR,2225,Europe
5819,NOR,JPN,1298,Europe
5820,NOR,KEN,3756,Europe
5821,NOR,KGZ,906,Europe
5822,NOR,KHM,464,Europe
5823,NOR,KIR,692,Europe
5824,NOR,COM,126,Europe
5825,NOR,KOR,1018,Europe
5826,NOR,KWT,2066,Europe
5827,NOR,CYM,7531,Europe
5828,NOR,KAZ,657,Europe
5829,NOR,LAO,516,Europe
5830,NOR,LBN,8321,Europe
5831,NOR,LCA,1434,Europe
5832,NOR,LKA,3027,Europe
5833,NOR,LBR,7014,Europe
5834,NOR,LSO,158,Europe
5835,NOR,LTU,116395,Europe
5836,NOR,LUX,14525,Europe
5837,NOR,LVA,61210,Europe
5838,NOR,LBY,973,Europe
5839,NOR,MAR,1075,Europe
5840,NOR,MDA,5473,Europe
5841,NOR,MNE,17643,Europe
5842,NOR,MDG,820,Europe
5843,NOR,MKD,17353,Europe
5844,NOR,MLI,566,Europe
5845,NOR,MMR,861,Europe
5846,NOR,MNG,874,Europe
5847,NOR,MAC,2221,Europe
5848,NOR,MTQ,1088,Europe
5849,NOR,MRT,412,Europe
5850,NOR,MLT,24568,Europe
5851,NOR,MUS,1692,Europe
5852,NOR,MDV,1725,Europe
5853,NOR,MWI,1136,Europe
5854,NOR,MEX,427,Europe
5855,NOR,MYS,812,Europe
5856,NOR,MOZ,692,Europe
5857,NOR,NULL,2627,Europe
5858,NOR,NCL,1144,Europe
5859,NOR,NER,839,Europe
5860,NOR,NGA,772,Europe
5861,NOR,NIC,685,Europe
5862,NOR,NLD,14412,Europe
5863,NOR,NOR,12892663,Europe
5864,NOR,NPL,2417,Europe
5865,NOR,NZL,6841,Europe
5866,NOR,OMN,1553,Europe
5867,NOR,PAN,994,Europe
5868,NOR,PER,566,Europe
5869,NOR,PYF,1479,Europe
5870,NOR,PNG,293,Europe
5871,NOR,PHL,3529,Europe
5872,NOR,PAK,1723,Europe
5873,NOR,POL,30301,Europe
5874,NOR,PRI,760,Europe
5875,NOR,PRT,9277,Europe
5876,NOR,PRY,710,Europe
5877,NOR,QAT,4068,Europe
5878,NOR,REU,840,Europe
5879,NOR,ROU,12517,Europe
5880,NOR,SRB,20764,Europe
5881,NOR,RWA,3856,Europe
5882,NOR,SAU,2209,Europe
5883,NOR,SLB,385,Europe
5884,NOR,SYC,3783,Europe
5885,NOR,SWE,128548,Europe
5886,NOR,SGP,5308,Europe
5887,NOR,SVN,9408,Europe
5888,NOR,SVK,8397,Europe
5889,NOR,SLE,3767,Europe
5890,NOR,SEN,1159,Europe
5891,NOR,SUR,606,Europe
5892,NOR,STP,1600,Europe
5893,NOR,SLV,398,Europe
5894,NOR,SWZ,936,Europe
5895,NOR,TCD,852,Europe
5896,NOR,TGO,616,Europe
5897,NOR,THA,3462,Europe
5898,NOR,TJK,714,Europe
5899,NOR,TLS,335,Europe
5900,NOR,TUN,1498,Europe
5901,NOR,TON,636,Europe
5902,NOR,TUR,3085,Europe
5903,NOR,TTO,2380,Europe
5904,NOR,TWN,581,Europe
5905,NOR,TZA,2091,Europe
5906,NOR,UKR,2158,Europe
5907,NOR,UGA,8283,Europe
5908,NOR,USA,3690,Europe
5909,NOR,URY,1203,Europe
5910,NOR,UZB,603,Europe
5911,NOR,VCT,2202,Europe
5912,NOR,VNM,708,Europe
5913,NOR,VUT,1005,Europe
5914,NOR,WSM,592,Europe
5915,NOR,XKX,35285,Europe
5916,NOR,MYT,499,Europe
5917,NOR,ZAF,921,Europe
5918,NOR,ZMB,1752,Europe
5919,NOR,ZWE,1979,Europe
5920,POL,ARE,1322,Europe
5921,POL,ATG,502,Europe
5922,POL,ALB,1602,Europe
5923,POL,ARM,2460,Europe
5924,POL,AGO,361,Europe
5925,POL,ARG,369,Europe
5926,POL,AUT,15110,Europe
5927,POL,AUS,1523,Europe
5928,POL,ABW,700,Europe
5929,POL,AZE,2193,Europe
5930,POL,BIH,1449,Europe
5931,POL,BRB,355,Europe
5932,POL,BGD,233,Europe
5933,POL,BEL,11792,Europe
5934,POL,BFA,216,Europe
5935,POL,BGR,3814,Europe
5936,POL,BHR,720,Europe
5937,POL,BDI,340,Europe
5938,POL,BEN,902,Europe
5939,POL,BRN,309,Europe
5940,POL,BOL,229,Europe
5941,POL,BRA,249,Europe
5942,POL,BHS,307,Europe
5943,POL,BTN,212,Europe
5944,POL,BWA,290,Europe
5945,POL,BLR,17823,Europe
5946,POL,BLZ,225,Europe
5947,POL,CAN,1816,Europe
5948,POL,COD,200,Europe
5949,POL,CAF,531,Europe
5950,POL,COG,529,Europe
5951,POL,CHE,14613,Europe
5952,POL,CIV,668,Europe
5953,POL,CHL,293,Europe
5954,POL,CMR,412,Europe
5955,POL,COL,225,Europe
5956,POL,CRI,443,Europe
5957,POL,CPV,588,Europe
5958,POL,CUW,761,Europe
5959,POL,CYP,5876,Europe
5960,POL,CZE,8194,Europe
5961,POL,DEU,26395,Europe
5962,POL,DJI,315,Europe
5963,POL,DNK,14039,Europe
5964,POL,DOM,310,Europe
5965,POL,DZA,884,Europe
5966,POL,ECU,219,Europe
5967,POL,EST,4157,Europe
5968,POL,EGY,367,Europe
5969,POL,ESP,3114,Europe
5970,POL,ETH,607,Europe
5971,POL,FIN,3411,Europe
5972,POL,FJI,111,Europe
5973,POL,FSM,75,Europe
5974,POL,FRA,2600,Europe
5975,POL,GAB,246,Europe
5976,POL,GBR,22410,Europe
5977,POL,GRD,514,Europe
5978,POL,GEO,12453,Europe
5979,POL,GUF,367,Europe
5980,POL,GHA,561,Europe
5981,POL,GMB,2391,Europe
5982,POL,GIN,311,Europe
5983,POL,GLP,576,Europe
5984,POL,GNQ,313,Europe
5985,POL,GRC,3712,Europe
5986,POL,GTM,141,Europe
5987,POL,GUM,289,Europe
5988,POL,GNB,207,Europe
5989,POL,GUY,171,Europe
5990,POL,HKG,553,Europe
5991,POL,HND,130,Europe
5992,POL,HRV,3608,Europe
5993,POL,HTI,168,Europe
5994,POL,HUN,3132,Europe
5995,POL,IDN,204,Europe
5996,POL,IRL,35931,Europe
5997,POL,IMN,10868,Europe
5998,POL,IND,149,Europe
5999,POL,ISL,87649,Europe
6000,POL,ITA,4140,Europe
6001,POL,JEY,44445,Europe
6002,POL,JAM,388,Europe
6003,POL,JOR,368,Europe
6004,POL,JPN,431,Europe
6005,POL,KEN,386,Europe
6006,POL,KGZ,841,Europe
6007,POL,KHM,72,Europe
6008,POL,KIR,165,Europe
6009,POL,COM,104,Europe
6010,POL,KOR,408,Europe
6011,POL,KWT,486,Europe
6012,POL,CYM,1472,Europe
6013,POL,KAZ,870,Europe
6014,POL,LAO,103,Europe
6015,POL,LBN,726,Europe
6016,POL,LCA,319,Europe
6017,POL,LKA,296,Europe
6018,POL,LBR,347,Europe
6019,POL,LSO,74,Europe
6020,POL,LTU,7060,Europe
6021,POL,LUX,12025,Europe
6022,POL,LVA,5180,Europe
6023,POL,LBY,230,Europe
6024,POL,MAR,793,Europe
6025,POL,MDA,6429,Europe
6026,POL,MNE,3660,Europe
6027,POL,MDG,283,Europe
6028,POL,MKD,2611,Europe
6029,POL,MLI,264,Europe
6030,POL,MMR,52,Europe
6031,POL,MNG,722,Europe
6032,POL,MAC,484,Europe
6033,POL,MTQ,534,Europe
6034,POL,MRT,175,Europe
6035,POL,MLT,11372,Europe
6036,POL,MUS,639,Europe
6037,POL,MDV,768,Europe
6038,POL,MWI,123,Europe
6039,POL,MEX,223,Europe
6040,POL,MYS,235,Europe
6041,POL,MOZ,195,Europe
6042,POL,NULL,469,Europe
6043,POL,NCL,437,Europe
6044,POL,NER,177,Europe
6045,POL,NGA,443,Europe
6046,POL,NIC,160,Europe
6047,POL,NLD,33589,Europe
6048,POL,NOR,30301,Europe
6049,POL,NPL,623,Europe
6050,POL,NZL,1050,Europe
6051,POL,OMN,441,Europe
6052,POL,PAN,310,Europe
6053,POL,PER,227,Europe
6054,POL,PYF,545,Europe
6055,POL,PNG,208,Europe
6056,POL,PHL,331,Europe
6057,POL,PAK,234,Europe
6058,POL,POL,1953202,Europe
6059,POL,PRI,279,Europe
6060,POL,PRT,3023,Europe
6061,POL,PRY,232,Europe
6062,POL,QAT,853,Europe
6063,POL,REU,414,Europe
6064,POL,ROU,2459,Europe
6065,POL,SRB,2488,Europe
6066,POL,RWA,1760,Europe
6067,POL,SAU,309,Europe
6068,POL,SLB,103,Europe
6069,POL,SYC,1190,Europe
6070,POL,SWE,12039,Europe
6071,POL,SGP,753,Europe
6072,POL,SVN,3757,Europe
6073,POL,SVK,6209,Europe
6074,POL,SLE,499,Europe
6075,POL,SEN,264,Europe
6076,POL,SUR,292,Europe
6077,POL,STP,353,Europe
6078,POL,SLV,140,Europe
6079,POL,SWZ,145,Europe
6080,POL,TCD,185,Europe
6081,POL,TGO,420,Europe
6082,POL,THA,190,Europe
6083,POL,TJK,1824,Europe
6084,POL,TLS,128,Europe
6085,POL,TUN,1772,Europe
6086,POL,TON,836,Europe
6087,POL,TUR,744,Europe
6088,POL,TTO,348,Europe
6089,POL,TWN,349,Europe
6090,POL,TZA,547,Europe
6091,POL,UKR,33472,Europe
6092,POL,UGA,604,Europe
6093,POL,USA,1133,Europe
6094,POL,URY,397,Europe
6095,POL,UZB,1167,Europe
6096,POL,VCT,335,Europe
6097,POL,VNM,368,Europe
6098,POL,VUT,87,Europe
6099,POL,WSM,70,Europe
6100,POL,XKX,1001,Europe
6101,POL,MYT,202,Europe
6102,POL,ZAF,242,Europe
6103,POL,ZMB,306,Europe
6104,POL,ZWE,3445,Europe
6105,PRT,ARE,5690,Europe
6106,PRT,ATG,1516,Europe
6107,PRT,ALB,1746,Europe
6108,PRT,ARM,959,Europe
6109,PRT,AGO,105487,Europe
6110,PRT,ARG,2462,Europe
6111,PRT,AUT,9027,Europe
6112,PRT,AUS,4518,Europe
6113,PRT,ABW,6359,Europe
6114,PRT,AZE,592,Europe
6115,PRT,BIH,1628,Europe
6116,PRT,BRB,1336,Europe
6117,PRT,BGD,1750,Europe
6118,PRT,BEL,28992,Europe
6119,PRT,BFA,813,Europe
6120,PRT,BGR,6222,Europe
6121,PRT,BHR,3605,Europe
6122,PRT,BDI,849,Europe
6123,PRT,BEN,7710,Europe
6124,PRT,BRN,1025,Europe
6125,PRT,BOL,883,Europe
6126,PRT,BRA,27797,Europe
6127,PRT,BHS,1203,Europe
6128,PRT,BTN,602,Europe
6129,PRT,BWA,1501,Europe
6130,PRT,BLR,2242,Europe
6131,PRT,BLZ,705,Europe
6132,PRT,CAN,9104,Europe
6133,PRT,COD,993,Europe
6134,PRT,CAF,7454,Europe
6135,PRT,COG,2466,Europe
6136,PRT,CHE,241852,Europe
6137,PRT,CIV,1952,Europe
6138,PRT,CHL,2443,Europe
6139,PRT,CMR,1479,Europe
6140,PRT,COL,1737,Europe
6141,PRT,CRI,2130,Europe
6142,PRT,CPV,1880065,Europe
6143,PRT,CUW,9717,Europe
6144,PRT,CYP,9694,Europe
6145,PRT,CZE,3692,Europe
6146,PRT,DEU,13243,Europe
6147,PRT,DJI,709,Europe
6148,PRT,DNK,8961,Europe
6149,PRT,DOM,2050,Europe
6150,PRT,DZA,626,Europe
6151,PRT,ECU,1497,Europe
6152,PRT,EST,5911,Europe
6153,PRT,EGY,486,Europe
6154,PRT,ESP,26441,Europe
6155,PRT,ETH,277,Europe
6156,PRT,FIN,5265,Europe
6157,PRT,FJI,411,Europe
6158,PRT,FSM,126,Europe
6159,PRT,FRA,42322,Europe
6160,PRT,GAB,3955,Europe
6161,PRT,GBR,26369,Europe
6162,PRT,GRD,1089,Europe
6163,PRT,GEO,2019,Europe
6164,PRT,GUF,9259,Europe
6165,PRT,GHA,1406,Europe
6166,PRT,GMB,15212,Europe
6167,PRT,GIN,6528,Europe
6168,PRT,GLP,22225,Europe
6169,PRT,GNQ,9426,Europe
6170,PRT,GRC,5113,Europe
6171,PRT,GTM,532,Europe
6172,PRT,GUM,711,Europe
6173,PRT,GNB,871123,Europe
6174,PRT,GUY,754,Europe
6175,PRT,HKG,1518,Europe
6176,PRT,HND,619,Europe
6177,PRT,HRV,4074,Europe
6178,PRT,HTI,825,Europe
6179,PRT,HUN,3190,Europe
6180,PRT,IDN,390,Europe
6181,PRT,IRL,19395,Europe
6182,PRT,IMN,22117,Europe
6183,PRT,IND,615,Europe
6184,PRT,ISL,30492,Europe
6185,PRT,ITA,8703,Europe
6186,PRT,JEY,481584,Europe
6187,PRT,JAM,1208,Europe
6188,PRT,JOR,548,Europe
6189,PRT,JPN,1181,Europe
6190,PRT,KEN,788,Europe
6191,PRT,KGZ,323,Europe
6192,PRT,KHM,155,Europe
6193,PRT,KIR,191,Europe
6194,PRT,COM,393,Europe
6195,PRT,KOR,724,Europe
6196,PRT,KWT,1810,Europe
6197,PRT,CYM,5413,Europe
6198,PRT,KAZ,611,Europe
6199,PRT,LAO,159,Europe
6200,PRT,LBN,1465,Europe
6201,PRT,LCA,1672,Europe
6202,PRT,LKA,478,Europe
6203,PRT,LBR,1717,Europe
6204,PRT,LSO,275,Europe
6205,PRT,LTU,4568,Europe
6206,PRT,LUX,753537,Europe
6207,PRT,LVA,5016,Europe
6208,PRT,LBY,386,Europe
6209,PRT,MAR,1819,Europe
6210,PRT,MDA,25218,Europe
6211,PRT,MNE,3235,Europe
6212,PRT,MDG,875,Europe
6213,PRT,MKD,3018,Europe
6214,PRT,MLI,1408,Europe
6215,PRT,MMR,63,Europe
6216,PRT,MNG,268,Europe
6217,PRT,MAC,43339,Europe
6218,PRT,MTQ,3250,Europe
6219,PRT,MRT,1362,Europe
6220,PRT,MLT,23341,Europe
6221,PRT,MUS,1957,Europe
6222,PRT,MDV,2954,Europe
6223,PRT,MWI,812,Europe
6224,PRT,MEX,880,Europe
6225,PRT,MYS,622,Europe
6226,PRT,MOZ,39050,Europe
6227,PRT,NULL,5659,Europe
6228,PRT,NCL,3649,Europe
6229,PRT,NER,998,Europe
6230,PRT,NGA,769,Europe
6231,PRT,NIC,778,Europe
6232,PRT,NLD,18785,Europe
6233,PRT,NOR,9277,Europe
6234,PRT,NPL,13097,Europe
6235,PRT,NZL,2932,Europe
6236,PRT,OMN,2267,Europe
6237,PRT,PAN,2418,Europe
6238,PRT,PER,1274,Europe
6239,PRT,PYF,2509,Europe
6240,PRT,PNG,266,Europe
6241,PRT,PHL,458,Europe
6242,PRT,PAK,1154,Europe
6243,PRT,POL,3023,Europe
6244,PRT,PRI,1554,Europe
6245,PRT,PRT,8997082,Europe
6246,PRT,PRY,2295,Europe
6247,PRT,QAT,5380,Europe
6248,PRT,REU,2871,Europe
6249,PRT,ROU,8676,Europe
6250,PRT,SRB,3524,Europe
6251,PRT,RWA,753,Europe
6252,PRT,SAU,1342,Europe
6253,PRT,SLB,283,Europe
6254,PRT,SYC,5030,Europe
6255,PRT,SWE,6697,Europe
6256,PRT,SGP,1962,Europe
6257,PRT,SVN,6304,Europe
6258,PRT,SVK,2586,Europe
6259,PRT,SLE,2949,Europe
6260,PRT,SEN,10820,Europe
6261,PRT,SUR,1666,Europe
6262,PRT,STP,1908502,Europe
6263,PRT,SLV,650,Europe
6264,PRT,SWZ,1383,Europe
6265,PRT,TCD,621,Europe
6266,PRT,TGO,1983,Europe
6267,PRT,THA,411,Europe
6268,PRT,TJK,497,Europe
6269,PRT,TLS,40707,Europe
6270,PRT,TUN,1517,Europe
6271,PRT,TON,252,Europe
6272,PRT,TUR,905,Europe
6273,PRT,TTO,1489,Europe
6274,PRT,TWN,418,Europe
6275,PRT,TZA,538,Europe
6276,PRT,UKR,5133,Europe
6277,PRT,UGA,1140,Europe
6278,PRT,USA,2969,Europe
6279,PRT,URY,3418,Europe
6280,PRT,UZB,756,Europe
6281,PRT,VCT,808,Europe
6282,PRT,VNM,234,Europe
6283,PRT,VUT,412,Europe
6284,PRT,WSM,221,Europe
6285,PRT,XKX,1106,Europe
6286,PRT,MYT,696,Europe
6287,PRT,ZAF,1547,Europe
6288,PRT,ZMB,706,Europe
6289,PRT,ZWE,817,Europe
6290,ROU,ARE,3768,Europe
6291,ROU,ATG,816,Europe
6292,ROU,ALB,6503,Europe
6293,ROU,ARM,1134,Europe
6294,ROU,AGO,849,Europe
6295,ROU,ARG,631,Europe
6296,ROU,AUT,91149,Europe
6297,ROU,AUS,1473,Europe
6298,ROU,ABW,1414,Europe
6299,ROU,AZE,1203,Europe
6300,ROU,BIH,3263,Europe
6301,ROU,BRB,863,Europe
6302,ROU,BGD,415,Europe
6303,ROU,BEL,44339,Europe
6304,ROU,BFA,579,Europe
6305,ROU,BGR,8612,Europe
6306,ROU,BHR,1832,Europe
6307,ROU,BDI,548,Europe
6308,ROU,BEN,8041,Europe
6309,ROU,BRN,427,Europe
6310,ROU,BOL,374,Europe
6311,ROU,BRA,469,Europe
6312,ROU,BHS,1331,Europe
6313,ROU,BTN,279,Europe
6314,ROU,BWA,377,Europe
6315,ROU,BLR,2150,Europe
6316,ROU,BLZ,484,Europe
6317,ROU,CAN,3333,Europe
6318,ROU,COD,511,Europe
6319,ROU,CAF,1550,Europe
6320,ROU,COG,1257,Europe
6321,ROU,CHE,29161,Europe
6322,ROU,CIV,1610,Europe
6323,ROU,CHL,439,Europe
6324,ROU,CMR,1557,Europe
6325,ROU,COL,473,Europe
6326,ROU,CRI,743,Europe
6327,ROU,CPV,787,Europe
6328,ROU,CUW,936,Europe
6329,ROU,CYP,58091,Europe
6330,ROU,CZE,8101,Europe
6331,ROU,DEU,68789,Europe
6332,ROU,DJI,538,Europe
6333,ROU,DNK,28030,Europe
6334,ROU,DOM,1224,Europe
6335,ROU,DZA,975,Europe
6336,ROU,ECU,481,Europe
6337,ROU,EST,2723,Europe
6338,ROU,EGY,789,Europe
6339,ROU,ESP,44581,Europe
6340,ROU,ETH,451,Europe
6341,ROU,FIN,5381,Europe
6342,ROU,FJI,456,Europe
6343,ROU,FSM,139,Europe
6344,ROU,FRA,14300,Europe
6345,ROU,GAB,1178,Europe
6346,ROU,GBR,57742,Europe
6347,ROU,GRD,859,Europe
6348,ROU,GEO,1473,Europe
6349,ROU,GUF,2121,Europe
6350,ROU,GHA,1754,Europe
6351,ROU,GMB,4200,Europe
6352,ROU,GIN,1070,Europe
6353,ROU,GLP,2078,Europe
6354,ROU,GNQ,1252,Europe
6355,ROU,GRC,15649,Europe
6356,ROU,GTM,323,Europe
6357,ROU,GUM,419,Europe
6358,ROU,GNB,608,Europe
6359,ROU,GUY,522,Europe
6360,ROU,HKG,566,Europe
6361,ROU,HND,487,Europe
6362,ROU,HRV,4259,Europe
6363,ROU,HTI,509,Europe
6364,ROU,HUN,73915,Europe
6365,ROU,IDN,444,Europe
6366,ROU,IRL,51265,Europe
6367,ROU,IMN,17160,Europe
6368,ROU,IND,224,Europe
6369,ROU,ISL,20616,Europe
6370,ROU,ITA,59631,Europe
6371,ROU,JEY,58012,Europe
