iso_o,dist
ES_CV,3425.471
ES_CR,8483.913
ES_CY,3288.066
ES_CZ,1776.348
ES_DE,1479.332
ES_DJ,5585.897
ES_DK,2074.977
ES_DO,6688.105
ES_DZ,706.8757
ES_EC,8751.16
ES_EG,3355.657
ES_EE,2895.384
EE_AW,9088.512
EE_AO,7665.317
EE_AL,2041.537
EE_AE,4521.909
EE_AR,12925.75
EE_AM,2546.553
EE_AG,8189.957
EE_AU,15241.88
EE_AT,1360.358
EE_AZ,2748.733
EE_BI,6999.291
EE_BE,1601.098
EE_BJ,6195.773
EE_BF,5678.614
EE_BD,6391.63
EE_BG,1866.91
EE_BH,4200.296
EE_BS,8283.442
EE_BA,1782.909
EE_BY,641.8873
EE_BZ,9630.034
EE_BO,11755.9
EE_BR,11266.82
EE_BB,8446.615
EE_BN,9556.641
EE_BT,6003.494
EE_BW,9368.296
EE_CF,6147.734
EE_CA,6645.816
EE_CH,1794.213
EE_CL,13468.46
EE_CI,6500.883
EE_CM,6288.175
EE_CG,7133.793
EE_CO,10124.84
EE_CV,6310.97
EE_CR,10095.85
EE_CY,2772.545
EE_CZ,1227.457
EE_DE,1421.076
EE_DJ,5537.962
EE_DK,836.2802
EE_DO,8504.006
EE_DZ,2958.037
EE_EC,10784.78
ET_AW,11817.33
ET_AO,3464.567
ET_AL,4050.716
ET_AE,2383.193
ET_AR,11256.4
ET_AM,3510.324
ET_AG,10837.61
ET_AU,12635.79
ET_AT,4841.559
ET_AZ,3653.07
ET_BI,1739.121
ET_BE,5620.617
ET_BJ,4014.505
ET_BF,4440.414
ET_BD,5705.66
ET_BG,4036.831
ET_BH,2279.11
ET_BS,12146.27
ET_BA,4348.938
ET_BY,5088.191
ET_BZ,13574.81
ET_BO,12104.31
ET_BR,9960.68
ET_BB,10692.16
ET_BN,8410.005
ET_BT,5713.267
ET_BW,4014.64
ET_CF,2293.438
ET_CA,11491.9
ET_CH,5157.785
ET_CL,12377.05
ET_CI,4747.246
ET_CM,3074.591
ET_CG,3006.925
ET_CO,12544.65
ET_CV,6798.18
ET_CR,13363.43
ET_CY,2958.017
ET_CZ,5094.006
ET_DE,5541.322
ET_DJ,551.285
ET_DK,5675.312
ET_DO,11622.06
ET_DZ,4750.649
ET_EC,13022.7
ET_EG,2466.896
ET_ES,5455.203
ET_EE,5729.83
FI_AW,9087.563
FI_AO,7746.235
FI_AL,2122.475
FI_AE,4570.317
FI_AR,12971.3
FI_AM,2597.746
FI_AG,8195.498
FI_AU,15211.41
FI_AT,1437.813
FI_AZ,2789.309
FI_BI,7077.543
FI_BE,1651.582
FI_BJ,6273.152
FI_BF,5752.584
FI_BD,6389.695
FI_BG,1947.447
FI_BH,4253.122
FI_BS,8264.933
FI_BA,1863.34
FI_BY,715.4365
FI_BZ,9603.916
FI_BO,11778.04
FI_BR,11316.05
FI_BB,8457.875
FI_BN,9539.076
FI_BT,5998.721
FI_BW,9447.816
FI_CF,6228.649
FI_CA,6610.818
FI_CH,1859.36
FI_CL,13501.46
FI_CI,6574.7
FI_CM,6368.713
FI_CG,7214.771
FI_CO,10123.49
FI_CV,6363.493
FI_CR,10079.9
FI_CY,2845.096
FI_CZ,1300.095
FI_DE,1474.956
FI_DJ,5605.433
FI_DK,884.6371
FI_DO,8499.057
FI_DZ,3027.239
FI_EC,10782.62
FI_EG,3380.702
FI_ES,2952.195
FI_EE,80.98481
FI_ET,5801.595
FJ_AW,12692.41
FJ_AO,16618.51
FJ_AL,16745.12
FJ_AE,14221.56
FJ_AR,11625.82
FJ_AM,15001.08
FJ_AG,13672.27
FJ_AU,3224.041
FJ_AT,16312.15
FJ_AZ,14551.47
FJ_BI,15885.46
FJ_BE,16356.59
FJ_BJ,18654.19
FJ_BF,19388.26
FJ_BD,10626.78
FJ_BG,16433.96
FJ_BH,14612.18
FJ_BS,12255.05
FJ_BA,16611.78
FJ_BY,15341.06
FJ_BZ,10888.17
FJ_BO,11785.07
FJ_BR,13292.46
FJ_BB,13811.77
FJ_BN,7417.437
FJ_BT,10811.39
FJ_BW,14406.21
FJ_CF,17355.09
FJ_CA,12366.59
FJ_CH,16722.08
FJ_CL,10727.14
FJ_CI,18583.05
FJ_CM,17897.6
FJ_CG,16935.05
FJ_CO,11922.76
FJ_CV,17669.6
FJ_CR,11147.68
FJ_CY,16105.81
FJ_CZ,16200.42
FJ_DE,16247.89
FJ_DJ,15178.71
FJ_DK,15688.65
FJ_DO,12875.77
FJ_DZ,17904.71
FJ_EC,11391.3
FJ_EG,16460.17
FJ_ES,17545.32
FJ_EE,14973.06
FJ_ET,15556.56
FJ_FI,14900.42
FR_AW,7685.884
FR_AO,6510.322
FR_AL,1603.534
FR_AE,5249.535
FR_AR,11072.25
FR_AM,3434.071
FR_AG,6708.77
FR_AU,16975.46
FR_AT,1035.144
FR_AZ,3817.547
FR_BI,6371.986
FR_BE,262.3845
FR_BJ,4726.537
FR_BF,4082.87
FR_BD,7916.79
FR_BG,1760.707
FR_BH,4843.391
FR_BS,7209.45
FR_BA,1352.463
FR_BY,1823.709
FR_BZ,8664.439
FR_BO,10038.45
FR_BR,9408.406
FR_BB,6882.34
FR_BN,11219.33
FR_BT,7569.353
FR_BW,8522.764
FR_CF,5186.042
FR_CA,6004.645
FR_CH,436.0778
FR_CL,11663.39
FR_CI,4884.159
FR_CM,5085.718
FR_CG,6041.018
FR_CO,8707.677
FR_CV,4452.386
FR_CR,8919.449
FR_CY,2954.551
FR_CZ,884.6105
FR_DE,439.8984
FR_DJ,5595.459
FR_DK,1027.609
FR_DO,7178.52
FR_DZ,1340.39
FR_EC,9367.098
FR_EG,3215.215
FR_ES,1054.656
FR_EE,1859.091
FR_ET,5582.502
FR_FI,1911.138
FR_FJ,16595.08
FR_FM,13396.33
FM_AW,14263.71
FM_AO,16170.59
FM_AL,13196.33
FM_AE,11081.51
FM_AR,15167.74
FM_AM,11482.14
FM_AG,14876.06
FM_AU,4602.055
FM_AT,12855.79
FM_AZ,11043.8
FM_BI,14361.84
FM_BE,13134.81
FM_BJ,16958.39
FM_BF,16947.1
FM_BD,7457.697
FM_BG,12880.37
FM_BH,11407.96
FM_BS,13044.46
FM_BA,13089.07
FM_BY,11860.05
FM_BZ,12189.25
FM_BO,14876.54
FM_BR,16795.19
FM_BB,15291.66
FM_BN,4795.212
FM_BT,7542.953
FM_BW,14592.79
FM_CF,15376.55
FM_CA,11969.61
FM_CH,13382.78
FM_CL,14204.41
FM_CI,17639.33
FM_CM,16148.74
FM_CG,15927.32
FM_CO,13973.34
FM_CV,17596.16
FM_CR,12875.08
FM_CY,12606.95
FM_CZ,12792.11
FM_DE,12979.78
FM_DJ,12559.95
FM_DK,12385.24
FM_DO,14051.57
FM_DZ,14523.96
FM_EC,13690.94
FM_EG,13042.34
FM_ES,14450.74
FM_EE,11588.82
FM_ET,13083.57
FM_FI,11525.04
FM_FJ,3560.935
GA_AW,8868.927
GA_AO,1110.371
GA_AL,4676.458
GA_AE,5535.105
GA_AR,8037.772
GA_AM,5674.918
GA_AG,8012.726
GA_AU,14576.87
GA_AT,5365.809
GA_AZ,6040.155
GA_BI,2252.701
GA_BE,5635.426
GA_BJ,1017.611
GA_BF,1807.283
GA_BD,9077.932
GA_BG,4906.279
GA_BH,5266.901
GA_BS,9671.245
GA_BA,4921.663
GA_BY,6179.061
GA_BZ,10877.43
GA_BO,8705.134
GA_BR,6608.553
GA_BB,7736.561
GA_BN,11737.21
GA_BT,9043.936
GA_BW,3314.667
GA_CF,1115.542
GA_CA,9890.57
GA_CH,5186.422
GA_CL,9121.772
GA_CI,1590.574
GA_CM,451.0077
GA_CG,826.0969
GA_CO,9401.49
GA_CV,3964.701
GA_CR,10391.32
GA_CY,4597.472
GA_CZ,5553.937
GA_DE,5690.174
GA_DJ,3930.684
GA_DK,6159.669
GA_DO,8863.967
GA_DZ,4110.369
GA_EC,9785.234
GA_EG,4030.416
GA_ES,4649.618
GA_EE,6704.218
GA_ET,3399.254
GA_FI,6784.442
GA_FJ,17720.81
GA_FR,5438.787
GA_FM,16479.09
GB_AW,7541.243
GB_AO,6837.594
GB_AL,1895.345
GB_AE,5483.745
GB_AR,11147.48
GB_AM,3619.365
GB_AG,6582.637
GB_AU,17011.27
GB_AT,1238.199
GB_AZ,3980.449
GB_BI,6714.679
GB_BE,323.7796
GB_BJ,5025.699
GB_BF,4361.322
GB_BD,8011.9
GB_BG,2019.341
GB_BH,5085.171
GB_BS,6990.248
GB_BA,1625.285
GB_BY,1873.072
GB_BZ,8433.086
GB_BO,10008.5
GB_BR,9501.71
GB_BB,6783.758
GB_BN,11275.72
GB_BT,7650.882
GB_BW,8862.068
GB_CF,5526.035
GB_CA,5715.747
GB_CH,748.7117
GB_CL,11685.42
GB_CI,5152.519
GB_CM,5413.581
GB_CG,6373.541
GB_CO,8570.659
GB_CV,4572.15
GB_CR,8727.512
GB_CY,3223.638
GB_CZ,1036.988
GB_DE,495.3633
GB_DJ,5905.048
GB_DK,959.5936
GB_DO,7012.195
GB_DZ,1651.441
GB_EC,9232.525
GB_EG,3516.866
GB_ES,1263.379
GB_EE,1787.092
GB_ET,5906.45
GB_FI,1826.928
GB_FJ,16318.07
GB_FR,342.9475
GB_FM,13212.55
GB_GA,5760.095
GE_AW,11056.94
GE_AO,6482.799
GE_AL,2076.242
GE_AE,2114.942
GE_AR,13503.55
GE_AM,172.7219
GE_AG,10070.14
GE_AU,13695.83
GE_AT,2338.601
GE_AZ,450.9971
GE_BI,5257.359
GE_BE,3228.041
GE_BJ,5729.316
GE_BF,5552.75
GE_BD,4646.189
GE_BG,1772.654
GE_BH,1807.371
GE_BS,10512.56
GE_BA,2158.821
GE_BY,1861.348
GE_BZ,11925.78
GE_BO,13125.96
GE_BR,11846.24
GE_BB,10210.74
GE_BN,8008.632
GE_BT,4350.308
GE_BW,7649.788
GE_CF,4903.455
GE_CA,9019.536
GE_CH,3002.845
GE_CL,14405.11
GE_CI,6296.369
GE_CM,5359.275
GE_CG,5927.325
GE_CO,12073.48
GE_CV,7127.233
GE_CR,12270.71
GE_CY,1236.581
GE_CZ,2509.619
GE_DE,3049.704
GE_DJ,3355.89
GE_DK,2792.791
GE_DO,10550.18
GE_DZ,3607.722
GE_EC,12729.82
GE_EG,1779.611
GE_ES,4020.387
GE_EE,2407.009
GE_ET,3682.948
GE_FI,2455.585
GE_FJ,14928.7
GE_FR,3373.349
GE_FM,11395.83
GE_GA,5809.985
GE_GB,3544.626
GE_GD,10456.12
GH_AW,7697.944
GH_AO,2192.395
GH_AL,4453.75
GH_AE,6195.803
GH_AR,7560.425
GH_AM,5893.944
GH_AG,6816.111
GH_AU,15717.05
GH_AT,5003.89
GH_AZ,6312.819
GH_BI,3433.352
GH_BE,5058.144
GH_BJ,320.5662
GH_BF,770.8592
GH_BD,9831.552
GH_BG,4737.992
GH_BH,5864.349
GH_BS,8454.91
GH_BA,4639.793
GH_BY,5931.631
GH_BZ,9680.811
GH_BO,7863.444
GH_BR,5985.302
GH_BB,6560.418
GH_BN,12740.0
GH_BT,9731.732
GH_BW,4404.97
GH_CF,2095.878
GH_CA,8716.146
GH_CH,4666.303
GH_CL,8570.965
GH_CI,418.1497
GH_CM,1318.796
GH_CG,2036.598
GH_CO,8289.123
GH_CV,2748.258
GH_CR,9234.754
GH_CY,4765.539
GH_CZ,5145.16
GH_DE,5154.183
GH_DJ,4818.582
GH_DK,5693.608
GH_DO,7663.525
GH_DZ,3497.512
GH_EC,8717.954
GH_EG,4280.939
GH_ES,3896.073
GH_EE,6362.43
GH_ET,4330.117
GH_FI,6438.478
GH_FJ,18625.86
GH_FR,4827.292
GH_FM,17271.99
GH_GA,1218.329
GH_GB,5114.203
GH_GE,5999.877
GH_GD,6788.625
GH_GF,5771.164
GN_AW,5940.813
GN_AO,3804.649
GN_AL,4965.696
GN_AE,7575.714
GN_AR,6668.47
GN_AM,6817.399
GN_AG,5054.176
GN_AU,17008.56
GN_AT,5247.866
GN_AZ,7270.398
GN_BI,5195.579
GN_BE,4952.734
GN_BJ,2039.141
GN_BF,1566.784
GN_BD,11195.22
GN_BG,5287.512
GN_BH,7196.694
GN_BS,6716.885
GN_BA,5045.362
GN_BY,6245.852
GN_BZ,7919.192
GN_BO,6459.584
GN_BR,4984.344
GN_BB,4802.107
GN_BN,14332.9
GN_BT,11020.93
GN_BW,5911.77
GN_CF,3833.809
GN_CA,7177.375
GN_CH,4705.873
GN_CL,7523.978
GN_CI,1372.991
GN_CM,3074.167
GN_CG,3758.281
GN_CO,6570.737
GN_CV,1037.979
GN_CR,7482.792
GN_CY,5723.709
GN_CZ,5301.528
GN_DE,5106.668
GN_DJ,6434.075
GN_DK,5701.095
GN_DO,5902.809
GN_DZ,3577.289
GN_EC,7037.625
GN_EG,5374.635
GN_ES,3637.762
GN_EE,6499.112
GN_ET,5985.602
GN_FI,6562.284
GN_FJ,18231.92
GN_FR,4691.556
GN_FM,18086.32
GN_GA,2963.486
GN_GB,4883.128
GN_GE,6881.139
GN_GH,1762.316
GN_GM,451.2583
GN_GD,5033.526
GN_GF,4072.846
GP_AW,980.5495
GP_AO,8708.249
GP_AL,8153.266
GP_AE,11769.94
GP_AR,5649.529
GP_AM,10191.98
GP_AG,126.5893
GP_AU,16189.21
GP_AT,7820.853
GP_AZ,10599.88
GP_BI,10232.33
GP_BE,6969.965
GP_BJ,7070.81
GP_BF,6473.771
GP_BD,14674.01
GP_BG,8418.744
GP_BH,11343.41
GP_BS,1911.962
GP_BA,8011.183
GP_BY,8535.94
GP_BZ,2887.689
GP_BO,3685.534
GP_BR,4696.415
GP_BB,395.1734
GP_BN,17675.81
GP_BT,14294.17
GP_BW,10525.09
GP_CF,8851.559
GP_CA,3500.679
GP_CH,7148.464
GP_CL,5590.415
GP_CI,6403.874
GP_CM,8107.878
GP_CG,8759.916
GP_CO,1929.783
GP_CV,4097.462
GP_CR,2510.917
GP_CY,9448.312
GP_CZ,7676.094
GP_DE,7161.309
GP_DJ,11212.81
GP_DK,7571.351
GP_DO,899.6204
GP_DZ,6724.711
GP_EC,2580.027
GP_EG,9411.979
GP_ES,6177.53
GP_EE,8291.427
GP_ET,10852.95
GP_FI,8297.955
GP_FJ,13658.18
GP_FR,6794.139
GP_FM,14943.74
GP_GA,7990.759
GP_GB,6673.271
GP_GE,10150.64
GP_GH,6799.328
GP_GN,5037.026
GP_GM,4851.88
GP_GD,437.7768
GP_GF,1603.696
GM_AW,5785.502
GM_AO,4132.186
GM_AL,4694.403
GM_AE,7505.942
GM_AR,6944.681
GM_AM,6613.235
GM_AG,4857.493
GM_AU,17449.47
GM_AT,4918.574
GM_AZ,7069.655
GM_BI,5410.742
GM_BE,4570.431
GM_BJ,2242.023
GM_BF,1630.168
GM_BD,11086.87
GM_BG,5018.228
GM_BH,7113.083
GM_BS,6454.799
GM_BA,4750.451
GM_BY,5915.949
GM_BZ,7711.701
GM_BO,6573.519
GM_BR,5253.954
GM_BB,4648.303
GM_BN,14309.68
GM_BT,10885.79
GM_BW,6280.636
GM_CF,4001.512
GM_CA,6801.282
GM_CH,4349.652
GM_CL,7750.698
GM_CI,1656.351
GM_CM,3274.433
GM_CG,4035.773
GM_CO,6481.141
GM_CV,756.4963
GM_CR,7335.628
GM_CY,5544.879
GM_CZ,4955.986
GM_DE,4730.976
GM_DJ,6484.594
GM_DK,5326.76
GM_DO,5693.621
GM_DZ,3253.409
GM_EC,6984.139
GM_EG,5239.987
GM_ES,3253.898
GM_EE,6136.516
GM_ET,6064.752
GM_FI,6197.083
GM_FJ,18339.63
GM_FR,4308.25
GM_FM,17696.23
GM_GA,3221.036
GM_GB,4484.335
GM_GE,6665.278
GM_GH,2002.745
GM_GD,4889.483
GM_GF,4028.372
GW_AW,5912.736
GW_AO,3941.227
GW_AL,4758.288
GW_AE,7470.093
GW_AR,6874.063
GW_AM,6642.441
GW_AG,4999.796
GW_AU,17241.67
GW_AT,5016.396
GW_AZ,7097.385
GW_BI,5256.057
GW_BE,4702.21
GW_BJ,2086.011
GW_BF,1522.471
GW_BD,11071.33
GW_BG,5081.247
GW_BH,7083.39
GW_BS,6621.812
GW_BA,4827.813
GW_BY,6014.616
GW_BZ,7859.985
GW_BO,6584.788
GW_BR,5185.861
GW_BB,4773.833
GW_BN,14257.45
GW_BT,10882.96
GW_BW,6080.335
GW_CF,3862.406
GW_CA,7002.124
GW_CH,4464.001
GW_CL,7706.838
GW_CI,1472.57
GW_CM,3122.303
GW_CG,3859.19
GW_CO,6582.537
GW_CV,915.0828
GW_CR,7460.788
GW_CY,5560.285
GW_CZ,5063.851
GW_DE,4858.305
GW_DJ,6394.782
GW_DK,5453.369
GW_DO,5841.303
GW_DZ,3346.646
GW_EC,7070.844
GW_EG,5233.077
GW_ES,3386.208
GW_EE,6255.654
GW_ET,5962.674
GW_FI,6317.925
GW_FJ,18369.56
GW_FR,4440.633
GW_FM,17836.95
GW_GA,3049.631
GW_GB,4627.791
GW_GE,6700.603
GW_GH,1833.365
GW_GN,261.6547
GW_GP,4989.796
GW_GM,208.5737
GW_GQ,2840.727
GW_GR,4866.675
GW_GD,5011.426
GW_GT,8079.595
GW_GF,4107.974
GQ_AW,8721.603
GQ_AO,1485.016
GQ_AL,4325.311
GQ_AE,5400.135
GQ_AR,8210.386
GQ_AM,5409.321
GQ_AG,7835.236
GQ_AU,14894.97
GQ_AT,5001.591
GQ_AZ,5789.451
GQ_BI,2415.56
GQ_BE,5256.86
GQ_BJ,756.3616
GQ_BF,1496.806
GQ_BD,8990.328
GQ_BG,4563.464
GQ_BH,5108.027
GQ_BS,9450.729
GQ_BA,4564.434
GQ_BY,5830.222
GQ_BZ,10698.66
GQ_BO,8751.14
GQ_BR,6729.316
GQ_BB,7583.942
GQ_BN,11768.18
GQ_BT,8931.328
GQ_BW,3672.771
GQ_CF,1092.101
GQ_CA,9582.474
GQ_CH,4809.93
GQ_CL,9275.427
GQ_CI,1432.609
GQ_CM,301.903
GQ_CG,1140.769
GQ_CO,9304.102
GQ_CV,3751.813
GQ_CR,10258.1
GQ_CY,4313.776
GQ_CZ,5185.906
GQ_DE,5313.557
GQ_DJ,3884.219
GQ_DK,5788.214
GQ_DO,8680.341
GQ_DZ,3729.642
GQ_EC,9718.767
GQ_EG,3761.429
GQ_ES,4270.053
GQ_EE,6345.407
GQ_ET,3372.127
GQ_FI,6425.352
GQ_FJ,18073.63
GQ_FR,5058.926
GQ_FM,16438.29
GQ_GA,380.9314
GQ_GB,5379.635
GQ_GE,5538.267
GQ_GH,1023.688
GQ_GN,2783.938
GQ_GP,7820.303
GQ_GM,2998.348
GQ_GD,7812.309
GQ_GF,6783.638
GR_AW,9491.157
GR_AO,5325.223
GR_AL,500.1241
GR_AE,3264.319
GR_AR,11711.41
GR_AM,1806.064
GR_AG,8474.119
GR_AU,15337.68
GR_AT,1283.6
GR_AZ,2262.985
GR_BI,4639.974
GR_BE,2089.225
GR_BJ,4117.928
GR_BF,3808.318
GR_BD,6427.326
GR_BG,520.6937
GR_BH,2841.421
GR_BS,9224.1
GR_BA,790.14
GR_BY,1787.387
GR_BZ,10695.59
GR_BO,11300.38
GR_BR,10036.02
GR_BB,8547.321
GR_BN,9787.01
GR_BT,6159.92
GR_BW,6987.75
GR_CF,3777.419
GR_CA,8103.304
GR_CH,1662.651
GR_CL,12573.26
GR_CI,4595.084
GR_CM,3998.637
GR_CG,4781.862
GR_CO,10466.42
GR_CV,5287.326
GR_CR,10851.58
GR_CY,915.6595
GR_CZ,1535.797
GR_DE,1990.582
GR_DJ,3516.045
GR_DK,2135.535
GR_DO,9059.889
GR_DZ,1833.582
GR_EC,11102.94
GR_EG,1123.226
GR_ES,2372.903
GR_EE,2384.76
GR_ET,3560.068
GR_FI,2465.045
GR_FJ,16727.38
GR_FR,2098.726
GR_FM,13168.41
GR_GA,4436.114
GR_GB,2394.85
GR_GE,1843.127
GR_GH,4350.801
GR_GN,5055.236
GR_GP,8539.79
GR_GM,4825.317
GR_GQ,4103.242
GR_GD,8800.415
GR_GF,8458.296
GD_AW,911.348
GD_AO,8613.741
GD_AL,8432.149
GD_AE,11998.1
GD_AR,5212.585
GD_AM,10489.04
GD_AG,564.0186
GD_AU,15910.92
GD_AT,8139.028
GD_AZ,10906.77
GD_BI,10209.32
GD_BE,7305.682
GD_BJ,7072.499
GD_BF,6519.53
GD_BD,15027.35
GD_BG,8707.263
GD_BH,11572.97
GD_BS,2188.659
GD_BA,8304.786
GD_BY,8885.326
GD_BZ,2967.594
GD_BO,3257.316
GD_BR,4289.566
GD_BB,257.0809
GD_BN,18106.84
GD_BT,14658.78
GD_BW,10342.97
GD_CF,8866.52
GD_CA,3901.79
GD_CH,7460.858
GD_CL,5159.283
GD_CI,6383.591
GD_CM,8105.778
GD_CG,8703.56
GD_CO,1684.285
GD_CV,4145.196
GD_CR,2450.079
GD_CY,9701.091
GD_CZ,8004.558
GD_DE,7499.045
GD_DJ,11327.1
GD_DK,7928.172
GD_DO,1121.878
GD_DZ,6973.046
GD_EC,2303.375
GD_EG,9630.065
GD_ES,6455.562
GD_EE,8664.536
GD_ET,10939.79
GD_FI,8674.014
GD_FJ,13561.24
GD_FR,7120.287
GD_FM,15130.58
GD_GA,7957.624
GD_GB,7015.669
GT_AW,2220.068
GT_AO,11735.94
GT_AL,10563.5
GT_AE,14250.57
GT_AR,6446.824
GT_AM,12364.26
GT_AG,3080.378
GT_AU,13518.06
GT_AT,10009.64
GT_AZ,12671.8
GT_BI,13321.69
GT_BE,9095.274
GT_BJ,10161.86
GT_BF,9551.424
GT_BD,15766.3
GT_BG,10758.82
GT_BH,13842.56
GT_BS,1802.478
GT_BA,10345.24
GT_BY,10426.04
GT_BZ,341.2026
GT_BO,4247.32
GT_BR,6390.672
GT_BB,3340.769
GT_BN,16477.33
GT_BT,15340.65
GT_BW,13333.24
GT_CF,11939.23
GT_CA,3398.818
GT_CH,9421.338
GT_CL,5756.752
GT_CI,9492.0
GT_CM,11198.96
GT_CG,11830.45
GT_CO,2025.943
GT_CV,7181.721
GT_CR,871.4641
GT_CY,11929.34
GT_CZ,9801.983
GT_DE,9256.591
GT_DJ,14149.43
GT_DK,9474.678
GT_DO,2251.793
GT_DZ,9352.853
GT_EC,2118.501
GT_EG,12056.51
GT_ES,8700.88
GT_EE,9969.961
GT_ET,13854.48
GT_FI,9943.465
GT_FJ,10628.42
GT_FR,9001.048
GT_FM,12076.91
GT_GA,11075.34
GT_GB,8771.687
GT_GE,12266.84
GT_GH,9889.691
GT_GN,8127.574
GT_GP,3091.107
GT_GM,7937.735
GT_GQ,10911.24
GT_GR,11026.25
GT_GD,3127.97
GT_GF,4317.293
GF_AW,2128.791
GF_AO,7436.134
GF_AL,8166.574
GF_AE,11468.91
GF_AR,4454.672
GF_AM,10240.65
GF_AG,1707.674
GF_AU,15999.24
GF_AT,8038.661
GF_AZ,10687.32
GF_BI,9125.189
GF_BE,7306.904
GF_BJ,6074.497
GF_BF,5627.22
GF_BD,14882.8
GF_BG,8470.997
GF_BH,11058.56
GF_BS,3486.202
GF_BA,8099.242
GF_BY,8906.973
GF_BZ,4200.641
GF_BO,2954.204
GF_BR,3227.929
GF_BB,1210.772
GF_BN,18245.29
GF_BT,14589.93
GF_BW,9068.059
GF_CF,7866.885
GF_CA,5059.639
GF_CH,7355.826
GF_CL,4693.423
GF_CI,5354.904
GF_CM,7084.051
GF_CG,7580.703
GF_CO,2521.491
GF_CV,3345.594
GF_CR,3544.878
GF_CY,9308.743
GF_CZ,7952.725
GF_DE,7503.667
GF_DJ,10501.83
GF_DK,8012.111
GF_DO,2424.077
GF_DZ,6640.14
GF_EC,2965.137
GF_EG,9124.806
GF_ES,6247.964
GF_EE,8815.137
GF_ET,10058.42
GF_FI,8840.942
GF_FJ,14328.92
GF_FR,7084.598
GF_FM,16389.56
GF_GA,6881.327
GF_GB,7056.67
GF_GE,10242.32
GF_GD,1303.629
GY_AW,1458.406
GY_AO,8109.865
GY_AL,8516.926
GY_AE,11948.63
GY_AR,4611.63
GY_AM,10593.76
GY_AG,1220.723
GY_AU,15767.02
GY_AT,8311.139
GY_AZ,11029.5
GY_BI,9783.417
GY_BE,7525.764
GY_BJ,6704.985
GY_BF,6221.843
GY_BD,15218.65
GY_BG,8809.559
GY_BH,11530.45
GY_BS,2883.798
GY_BA,8421.608
GY_BY,9125.049
GY_BZ,3525.394
GY_BO,2813.949
GY_BR,3597.721
GY_BB,722.5775
GY_BN,18524.67
GY_BT,14887.17
GY_BW,9738.599
GY_CF,8501.68
GY_CA,4597.552
GY_CH,7626.482
GY_CL,4671.983
GY_CI,5992.671
GY_CM,7723.608
GY_CG,8245.497
GY_CO,1886.479
GY_CV,3891.015
GY_CR,2873.373
GY_CY,9721.285
GY_CZ,8201.362
GY_DE,7722.085
GY_DJ,11088.14
GY_DK,8194.224
GY_DO,1813.952
GY_DZ,7012.195
GY_EC,2388.577
GY_EG,9584.535
GY_ES,6559.739
GY_EE,8968.046
GY_ET,10661.97
GY_FI,8985.646
GY_FJ,13779.62
GY_FR,7320.075
GY_FM,15713.13
GY_GA,7534.909
GY_GB,7254.288
GY_GE,10579.64
GY_GH,6406.691
GY_GN,4684.292
GY_GP,1098.71
GY_GM,4603.618
GY_GW,4699.403
GY_GQ,7424.559
GY_GR,8844.629
GY_GD,707.9617
GY_GT,3640.024
GY_GF,677.3006
HK_AW,16131.13
HK_AO,11504.13
HK_AL,8747.532
HK_AE,6059.646
HK_AR,18478.89
HK_AM,6748.725
HK_AG,15626.89
HK_AU,7377.491
HK_AT,8739.125
HK_AZ,6291.297
HK_BI,9628.061
HK_BE,9405.117
HK_BJ,11938.6
HK_BF,12045.57
HK_BD,2439.355
HK_BG,8427.25
HK_BH,6397.593
HK_BS,14619.86
HK_BA,8758.084
HK_BY,7819.103
HK_BZ,14978.07
HK_BO,19347.54
HK_BR,18059.72
HK_BB,16039.24
HK_BN,1931.189
HK_BT,2527.391
HK_BW,10865.83
HK_CF,10399.86
HK_CA,12568.15
HK_CH,9409.006
HK_CL,18697.32
HK_CI,12640.1
HK_CM,11148.41
HK_CG,11112.9
HK_CO,16876.18
HK_CV,13833.11
HK_CR,15930.78
HK_CY,7810.556
HK_CZ,8794.616
HK_DE,9209.702
HK_DJ,7590.873
HK_DK,8679.169
HK_DO,15476.41
HK_DZ,10272.68
HK_EC,17224.25
HK_EG,8148.943
HK_ES,10551.06
HK_EE,7864.644
HK_ET,8132.271
HK_FI,7835.616
HK_FJ,8313.738
HK_FR,9639.476
HK_FM,5024.101
HK_GA,11515.34
HK_GB,9638.419
HK_GE,6707.747
HK_GH,12255.4
HK_GN,13522.05
HK_GP,15751.23
HK_GM,13354.63
HK_GW,13369.15
HK_GQ,11429.26
HK_GR,8550.194
HK_GD,16186.26
HK_GT,15124.21
HK_GF,16667.6
HK_GY,16695.66
HN_AW,1863.05
HN_AO,11377.58
HN_AL,10354.04
HN_AE,14053.64
HN_AR,6217.953
HN_AM,12203.89
HN_AG,2741.802
HN_AU,13788.73
HN_AT,9828.929
HN_AZ,12529.59
HN_BI,12972.68
HN_BE,8916.339
HN_BJ,9817.141
HN_BF,9216.294
HN_BD,15820.5
HN_BG,10561.19
HN_BH,13639.15
HN_BS,1603.656
HN_BA,10145.81
HN_BY,10290.64
HN_BZ,387.0416
HN_BO,3997.513
HN_BR,6086.675
HN_BB,2987.963
HN_BN,16795.27
HN_BT,15390.52
HN_BW,12980.41
HN_CF,11598.89
HN_CA,3374.839
HN_CH,9224.473
HN_CL,5580.309
HN_CI,9142.976
HN_CM,10853.94
HN_CG,11475.75
HN_CO,1699.083
HN_CV,6843.004
HN_CR,571.8347
HN_CY,11716.78
HN_CZ,9628.565
HN_DE,9083.054
HN_DJ,13858.71
